rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.0,0.053317100275307894,76.06526904180646,93.32399663003162,0.03377441798087115,512,1,
long-0001,long,25000,512,0.0,0.057409854140132666,13.984088534023613,73.54061601217836,0.11654897745235764,512,1,
long-0002,long,25000,512,0.0,0.058597023133188486,23.737573977094144,80.41544596105814,0.11091560075139725,512,1,
long-0003,long,25000,512,0.0,0.059915580321103334,16.290732241701335,76.05992986774072,0.11696516169479332,512,1,
long-0004,long,25000,512,0.0,0.061038913205266,7.112229820806533,65.7012716489844,0.11465565915494691,512,1,
long-0005,long,25000,512,0.0,0.06219431525096297,4.987397816032171,63.0401757331565,0.11360621901589889,512,1,
long-0006,long,25000,512,0.0,0.06331592611968517,1.5163509622216225,59.55763121601194,0.11358371869626285,512,1,
long-0007,long,25000,512,0.0,0.06450265506282449,73.53074188530445,93.27099525835365,0.038630632823971035,512,1,
long-0008,long,25000,512,0.0,0.06562428642064333,11.578276791609824,70.93910067295656,0.1161659958539075,512,1,
long-0009,long,25000,512,0.0,0.06680364301428199,9.3458566442132,68.35617582406849,0.11548007667290663,512,1,
long-0010,long,25000,512,0.0,0.06801276607438922,2.8372979620471597,60.28636384103447,0.11242478645594386,512,1,
long-0011,long,25000,512,0.0,0.06916359020397067,42.055169022176415,86.0066637401469,0.08601075287274068,512,1,
long-0012,long,25000,512,0.0,0.07040768535807729,18.74403739674017,77.18087470298633,0.11435780294764415,512,1,
long-0013,long,25000,512,0.0,0.07152737304568291,44.19244104716927,86.08766314294189,0.08198673599955504,512,1,
long-0014,long,25000,512,0.0,0.07264565909281373,21.231113384943455,77.29639837797731,0.10971680037775705,512,1,
long-0015,long,25000,512,0.0,0.0737730790860951,18.742636546958238,77.17632579710335,0.11435164236819004,512,1,
long-0016,long,25000,512,0.0,0.07485536113381386,13.971537162084132,73.52265335107222,0.11653838784537787,512,1,
long-0017,long,25000,512,0.0,0.07654222939163446,13.969956282991916,73.52135147899389,0.11653893384736198,512,1,
long-0018,long,25000,512,0.0,0.07767352508381009,1.498192084953189,59.54345933534205,0.11359152103794297,512,1,
long-0019,long,25000,512,0.0,0.07880786526948214,18.73573245992884,77.17114518210292,0.11435501511188666,512,1,
long-0020,long,25000,512,0.0,0.07999263098463416,65.6828520311974,93.08404233818874,0.053622681618378354,512,1,
long-0021,long,25000,512,0.0,0.08112138230353594,68.3409608011134,93.14954162295908,0.04854908184314223,512,1,
long-0022,long,25000,512,0.0,0.08219535229727626,13.964397951960564,73.51598310284317,0.11653930557902661,512,1,
