t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
16.5531,1783998306.2980304,13.0,0.4166018722980749,32.0,88.0,88.0,0.0
16.8032,1783998306.534271,13.0,0.4166018722980749,32.0,88.0,88.0,0.0
17.0533,1783998306.7927854,13.0,0.4324946350262806,32.0,88.0,88.0,0.0
17.3033,1783998307.030933,13.0,0.4324946350262806,32.0,88.0,88.0,0.0
17.5534,1783998307.3420594,13.0,0.4483873977544863,32.0,88.0,88.0,0.0
17.8035,1783998307.5456464,13.0,0.4483873977544863,32.0,88.0,88.0,0.0
18.0536,1783998307.8442435,13.0,0.4643423630765403,35.0,85.0,85.0,0.0
18.3036,1783998308.0565703,13.0,0.4643423630765403,35.0,85.0,85.0,0.0
18.5537,1783998308.3453646,13.0,0.4643423630765403,35.0,85.0,85.0,0.0
18.8038,1783998308.5491636,13.0,0.5058314931732653,50.0,70.0,70.0,0.0
19.0539,1783998308.8052387,13.0,0.5058314931732653,50.0,70.0,70.0,0.0
19.3039,1783998309.0465176,13.0,0.5221285727614842,50.0,70.0,70.0,0.0
19.554,1783998309.290042,13.0,0.5221285727614842,50.0,70.0,70.0,0.0
19.8041,1783998309.5498765,13.0,0.5221285727614842,50.0,70.0,70.0,0.0
20.0542,1783998309.7987986,13.0,0.5619071315273847,53.0,67.0,67.0,0.0
20.3042,1783998310.0478761,13.0,0.5619071315273847,53.0,67.0,67.0,0.0
20.5543,1783998310.3738787,13.0,0.5777687929586663,53.0,67.0,67.0,0.0
20.8044,1783998310.546397,13.0,0.5777687929586663,53.0,67.0,67.0,0.0
21.0545,1783998310.8362353,13.0,0.5777687929586663,53.0,67.0,67.0,0.0
21.3045,1783998311.098315,13.0,0.6173918452399465,55.0,65.0,65.0,0.0
21.5546,1783998311.281753,13.0,0.6173918452399465,55.0,65.0,65.0,0.0
21.8047,1783998311.5984273,13.0,0.6173918452399465,55.0,65.0,65.0,0.0
22.0548,1783998311.8073096,13.0,0.6333157092650763,60.0,60.0,60.0,0.0
22.3048,1783998312.0964463,13.0,0.6333157092650763,60.0,60.0,60.0,0.0
22.5549,1783998312.3048775,13.0,0.6587565701489753,71.0,49.0,49.0,0.0
22.805,1783998312.5413132,13.0,0.6587565701489753,71.0,49.0,49.0,0.0
23.0551,1783998312.7995417,13.0,0.6749603458464217,71.0,49.0,49.0,0.0
23.3052,1783998313.0462694,13.0,0.6749603458464217,71.0,49.0,49.0,0.0
23.5553,1783998313.3459668,13.0,0.6907909059807794,71.0,49.0,49.0,0.0
23.8054,1783998313.5341773,13.0,0.6907909059807794,71.0,49.0,49.0,0.0
24.0554,1783998313.8082817,13.0,0.6907909059807794,71.0,49.0,49.0,0.0
24.3055,1783998314.0893447,13.0,0.7136192579230554,75.0,45.0,45.0,0.0
24.5556,1783998314.3472383,13.0,0.7136192579230554,75.0,45.0,45.0,0.0
24.8057,1783998314.5569718,13.0,0.7136192579230554,75.0,45.0,45.0,0.0
25.0557,1783998314.803406,13.0,0.7298541349174261,75.0,45.0,45.0,0.0
25.3058,1783998315.0525331,13.0,0.7298541349174261,75.0,45.0,45.0,0.0
25.5559,1783998315.3023741,13.0,0.7457157963487078,77.0,43.0,43.0,0.0
25.806,1783998315.551861,13.0,0.7457157963487078,77.0,43.0,43.0,0.0
26.0561,1783998315.801781,13.0,0.7457157963487078,77.0,43.0,43.0,0.0
26.3062,1783998316.0488198,13.0,0.7615152551861413,84.0,36.0,36.0,0.0
26.5562,1783998316.3369887,13.0,0.7615152551861413,84.0,36.0,36.0,0.0
26.8063,1783998316.5521965,13.0,0.7775635243989675,84.0,36.0,36.0,0.0
27.0564,1783998316.8878098,13.0,0.7775635243989675,84.0,36.0,36.0,0.0
27.3065,1783998317.058772,13.0,0.793394084533325,84.0,36.0,36.0,0.0
27.5565,1783998317.308965,13.0,0.793394084533325,84.0,36.0,36.0,0.0
27.8066,1783998317.5452254,13.0,0.793394084533325,84.0,36.0,36.0,0.0
28.0567,1783998317.7998555,13.0,0.8092557459646067,92.0,28.0,28.0,0.0
28.3068,1783998318.0392256,13.0,0.8092557459646067,92.0,28.0,28.0,0.0
28.5569,1783998318.3370488,13.0,0.8254284203651292,94.0,26.0,26.0,0.0
28.807,1783998318.5393212,13.0,0.8254284203651292,94.0,26.0,26.0,0.0
29.0571,1783998318.8052773,13.0,0.841694398656424,94.0,26.0,26.0,0.0
29.3071,1783998319.0536468,13.0,0.841694398656424,94.0,26.0,26.0,0.0
29.5572,1783998319.3033602,13.0,0.841694398656424,94.0,26.0,26.0,0.0
29.8073,1783998319.5541677,13.0,0.8575560600877057,94.0,26.0,26.0,0.0
30.0574,1783998319.802112,13.0,0.8575560600877057,94.0,26.0,26.0,0.0
30.3074,1783998320.05435,13.0,0.8575560600877057,94.0,26.0,26.0,0.0
30.5575,1783998320.2990243,13.0,0.8733555189251392,96.0,24.0,24.0,0.0
30.8076,1783998320.5495243,13.0,0.8733555189251392,96.0,24.0,24.0,0.0
31.0577,1783998320.7989068,13.0,0.8892171803564208,96.0,24.0,24.0,0.0
31.3077,1783998321.050247,13.0,0.8892171803564208,96.0,24.0,24.0,0.0
31.5578,1783998321.3380334,13.0,0.9050477404907784,96.0,24.0,24.0,0.0
31.8079,1783998321.5477731,13.0,0.9050477404907784,96.0,24.0,24.0,0.0
32.058,1783998321.8069088,13.0,0.9050477404907784,96.0,24.0,24.0,0.0
32.3081,1783998322.1320858,13.0,0.9209405032189842,104.0,16.0,16.0,0.0
32.5581,1783998322.2841284,13.0,0.9209405032189842,104.0,16.0,16.0,0.0
32.8082,1783998322.5786266,13.0,0.9372686841041271,104.0,16.0,16.0,0.0
33.0583,1783998322.800692,13.0,0.9372686841041271,104.0,16.0,16.0,0.0
33.3084,1783998323.1013932,13.0,0.9372686841041271,104.0,16.0,16.0,0.0
33.5585,1783998323.2990897,13.0,0.9530992442384847,104.0,16.0,16.0,0.0
33.8085,1783998323.6025376,13.0,0.9530992442384847,104.0,16.0,16.0,0.0
34.0586,1783998323.8008323,13.0,0.9688365004820702,107.0,13.0,13.0,0.0
34.3087,1783998324.058547,13.0,0.9688365004820702,107.0,13.0,13.0,0.0
34.5587,1783998324.3085074,13.0,0.9688365004820702,107.0,13.0,13.0,0.0
34.8088,1783998324.5908744,13.0,0.9750567598668864,112.0,8.0,8.0,0.0
35.0589,1783998324.8993711,13.0,0.9753677728361273,112.0,8.0,8.0,0.0
35.309,1783998325.0623958,13.0,0.9758342922899885,112.0,8.0,8.0,0.0
35.5591,1783998325.3890748,13.0,0.9772027493546481,112.0,8.0,8.0,0.0
35.8092,1783998325.5593507,13.0,0.977949180480826,112.0,8.0,8.0,0.0
36.0593,1783998325.8843374,13.0,0.9791310297639412,112.0,8.0,8.0,0.0
36.3093,1783998326.057877,13.0,0.9793176375454856,112.0,8.0,8.0,0.0
36.5594,1783998326.3846555,13.0,0.9806860946101452,112.0,8.0,8.0,0.0
36.8095,1783998326.5544572,13.0,0.9814325257363232,112.0,8.0,8.0,0.0
37.0596,1783998326.8805094,13.0,0.9826143750194383,112.0,8.0,8.0,0.0
37.3097,1783998327.072233,13.0,0.98323640095792,112.0,8.0,8.0,0.0
37.5597,1783998327.380396,13.0,0.9841694398656424,112.0,8.0,8.0,0.0
37.8098,1783998327.5507398,13.0,0.9849158709918203,112.0,8.0,8.0,0.0
38.0599,1783998327.9354692,13.0,0.9860977202749355,112.0,8.0,8.0,0.0
38.31,1783998328.0648563,13.0,0.9862843280564799,112.0,8.0,8.0,0.0
38.56,1783998328.3866138,13.0,0.9875594812303673,112.0,8.0,8.0,0.0
38.8101,1783998328.5650952,13.0,0.9883992162473175,112.0,8.0,8.0,0.0
39.0602,1783998328.8823972,13.0,0.9895810655304326,112.0,8.0,8.0,0.0
39.3103,1783998329.0441723,13.0,0.9897676733119771,112.0,8.0,8.0,0.0
39.5604,1783998329.3848932,13.0,0.9911361303766367,112.0,8.0,8.0,0.0
39.8104,1783998329.5592167,13.0,0.9918825615028146,112.0,8.0,8.0,0.0
40.0605,1783998329.8884442,13.0,0.9930644107859298,112.0,8.0,8.0,0.0
40.3106,1783998330.0543458,13.0,0.9932510185674742,112.0,8.0,8.0,0.0
40.5607,1783998330.32815,13.0,0.9945261717413616,112.0,8.0,8.0,0.0
40.8108,1783998330.6306741,13.0,0.995459210649084,112.0,8.0,8.0,0.0
41.0608,1783998330.8579423,13.0,0.9962678443691102,112.0,8.0,8.0,0.0
41.3109,1783998331.0870159,13.0,0.9971697819799086,112.0,8.0,8.0,0.0
41.561,1783998331.3423421,13.0,0.9980095169968588,112.0,8.0,8.0,0.0
41.8111,1783998331.5920985,13.0,0.998849252013809,112.0,8.0,8.0,0.0
42.0611,1783998331.8555682,13.0,0.9996889870307591,112.0,8.0,8.0,0.0
42.3112,1783998332.06066,14.0,0.9989736572015053,111.0,9.0,9.0,0.0
42.5613,1783998332.302733,15.0,0.9988803533107331,110.0,10.0,10.0,0.0
42.8114,1783998332.601123,15.0,0.9998444935153796,110.0,10.0,10.0,0.0
43.0615,1783998332.800077,16.0,0.9991913662799738,109.0,11.0,11.0,0.0
43.3115,1783998333.146849,16.0,0.9998755948123037,109.0,11.0,11.0,0.0
43.5616,1783998333.2989154,17.0,0.9996889870307591,108.0,12.0,12.0,0.0
43.8117,1783998333.5909648,18.0,0.9994401766553666,107.0,13.0,13.0,0.0
44.0618,1783998333.8488307,19.0,0.9988181507168848,106.0,14.0,14.0,0.0
44.3118,1783998334.0418832,19.0,0.9992224675768979,106.0,14.0,14.0,0.0
44.5619,1783998334.352442,20.0,0.9991291636861257,105.0,15.0,15.0,0.0
44.812,1783998334.5558445,20.0,0.9994090753584425,105.0,15.0,15.0,0.0
45.0621,1783998334.8805053,21.0,0.9994401766553666,104.0,16.0,16.0,0.0
45.3121,1783998335.0689938,21.0,0.9997822909215315,104.0,16.0,16.0,0.0
45.5622,1783998335.3843246,22.0,0.9521040027369141,103.0,17.0,17.0,0.0
45.8123,1783998335.5469844,22.0,0.9523839144092309,103.0,17.0,17.0,0.0
46.0624,1783998335.8574953,22.0,0.9536590675831182,103.0,17.0,17.0,0.0
46.3124,1783998336.0855463,22.0,0.9511087612353435,101.0,17.0,17.0,0.0
46.5625,1783998336.3565915,22.0,0.9522595092215346,101.0,17.0,17.0,0.0
46.8126,1783998336.5665612,22.0,0.9526638260815476,101.0,17.0,17.0,0.0
