rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,6.85669529387277,6.857301738113165,16.762271710671484,60.573573691770434,0.0857364030941271,512,1,
long-0001,long,25000,512,0.3021528168812873,0.3036322300322354,2.1116807516664267,65.4325185008347,0.12391553375571092,512,1,
long-0002,long,25000,512,0.8953973600738253,0.8962057121098042,4.781627106945962,65.23167324298993,0.11829754625448917,512,1,
long-0003,long,25000,512,9.33689696345658,9.337932343129069,22.864533451851457,59.24894875474274,0.07120237828354459,512,1,
long-0004,long,25000,512,4.952077487704846,4.953272873070091,12.980768840759993,62.18370935507119,0.0962875548225268,512,1,
long-0005,long,25000,512,7.648428661917158,7.648781984113157,18.30437376862392,59.890113652683794,0.08138109566352227,512,1,
long-0006,long,25000,512,10.91632409713237,10.917200022842735,42.118448513094336,61.2432724009268,0.03742626983920247,512,1,
long-0007,long,25000,512,1.5175595012568708,1.5179471699520946,7.490044163074344,64.89028093079105,0.11232923046519903,512,1,
long-0008,long,25000,512,8.479399568067267,8.480426432099193,21.80774961784482,59.22843929473311,0.07323031247923344,512,1,
long-0009,long,25000,512,0.9133375725454401,0.9144132668152452,6.385698044206947,65.33787829102948,0.11536630185288167,512,1,
long-0010,long,25000,512,8.37435966553411,8.374998680781573,19.97891705809161,59.269923858344555,0.0768904242666398,512,1,
long-0011,long,25000,512,5.157489605778756,5.157922997139394,14.15111584495753,62.055467574857175,0.0937462851857136,512,1,
long-0012,long,25000,512,6.5800033525795465,6.580481050070375,15.689788384828717,60.79363789502531,0.08826585031349628,512,1,
long-0013,long,25000,512,0.5276486060766041,0.5282855988480151,3.4817243069410324,65.38861635699868,0.12114851673201106,512,1,
long-0014,long,25000,512,3.0174258682895747,3.0182757740840316,11.484380643814802,63.87182965502143,0.10251946968924976,512,1,
long-0015,long,25000,512,2.3847495077510126,2.3859081817790866,10.38986188126728,64.37188979703933,0.1056399763518044,512,1,
long-0016,long,25000,512,3.072098329868037,3.0725330021232367,13.134839152917266,63.9863975699991,0.09951381294927952,512,1,
long-0017,long,25000,512,5.176095441862016,5.176945338025689,14.774952474050224,62.068675928749144,0.09255131791526207,512,1,
long-0018,long,25000,512,10.428823970408533,10.429519266821444,39.8354066722095,61.47267154417932,0.0423429840938744,512,1,
long-0019,long,25000,512,1.8732557389824478,1.8739587171003222,9.233656482771039,64.74720609700307,0.10863708339380046,512,1,
