rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.0,0.05451354989781976,3.231435635127127,53.41902085999027,0.0982144524948398,512,1,
long-0001,long,25000,512,0.0,0.05871412670239806,56.61983770132065,88.2664917553775,0.061930829851383276,512,1,
long-0002,long,25000,512,0.0,0.05991615587845445,3.2284160861745477,53.41589529486373,0.09821424502678901,512,1,
long-0003,long,25000,512,0.0,0.06108852103352547,20.82769310194999,71.39205131400377,0.09895177732300152,512,1,
long-0004,long,25000,512,0.0,0.062246604822576046,5.194617983885109,54.85937562631443,0.09719130654095758,512,1,
long-0005,long,25000,512,0.0,0.06341689685359597,18.530013335868716,68.97341728629544,0.09871507622392706,512,1,
long-0006,long,25000,512,0.0,0.06454556714743376,7.687070262618363,58.46107751969248,0.09936204942675952,512,1,
long-0007,long,25000,512,0.0,0.06573495781049132,5.19121737126261,54.8571395073086,0.09719358539343638,512,1,
long-0008,long,25000,512,0.0,0.06686152471229434,5.693364854436368,55.90336467931047,0.09825831668272819,512,1,
long-0009,long,25000,512,0.0,0.06805235706269741,61.527951173018664,88.38624079106376,0.052560253655665544,512,1,
long-0010,long,25000,512,0.0,0.06926597375422716,23.029845889192075,80.85325804539025,0.11315736234089663,512,1,
long-0011,long,25000,512,0.0,0.07039892999455333,59.099330191966146,88.36686779092997,0.05727502465550651,512,1,
long-0012,long,25000,512,0.0,0.07166567491367459,5.687234551180154,55.898788697086275,0.09826135840686129,512,1,
long-0013,long,25000,512,0.0,0.07290215510874987,7.675665522925556,58.45293498877436,0.09936843339696438,512,1,
long-0014,long,25000,512,0.0,0.07416525389999151,7.676980440039188,58.45186229189858,0.09936376096254283,512,1,
long-0015,long,25000,512,0.0,0.07538341684266925,5.1804124801419675,54.847710443194956,0.09719627781419371,512,1,
long-0016,long,25000,512,0.0,0.07654570788145065,14.030824524816126,64.10199405113235,0.09798663312390651,512,1,
long-0017,long,25000,512,0.0,0.07844346575438976,11.793498749379069,62.52938993414864,0.0992874582872203,512,1,
long-0018,long,25000,512,0.0,0.0796717437915504,7.669091143179685,58.446543840225786,0.099368791970736,512,1,
long-0019,long,25000,512,0.0,0.08080648304894567,14.027715805917978,64.09794584102929,0.09798479458925892,512,1,
long-0020,long,25000,512,0.0,0.0819927491247654,9.679830024018884,60.823203696869314,0.10008487998600867,512,1,
long-0021,long,25000,512,0.0,0.08313958579674363,7.664369184989482,58.409183683339506,0.099304920740411,512,1,
long-0022,long,25000,512,0.0,0.08420769684016705,66.53300765389577,88.55857667699456,0.04310287480058473,512,1,
long-0023,long,25000,512,0.0,0.0853377697058022,16.216724757105112,66.53471906902269,0.09846965618770562,512,1,
long-0024,long,25000,512,0.0,0.08665403770282865,68.94870254723355,88.57074290839955,0.038399296205804304,512,1,
long-0025,long,25000,512,0.0,0.08783445507287979,71.36428126366809,88.61122372373939,0.033751355107771615,512,1,
short-0000,short,512,256,0.0,0.0890407101251185,1.0763318198733032,36.413663358893245,0.13857777074125469,256,1,
short-0001,short,512,256,0.0,0.08917818404734135,0.7609916310757399,36.35086163273081,0.1395681176535493,256,1,
short-0002,short,512,256,0.0,0.08931062975898385,1.076328965369612,36.415930876042694,0.1385866741595023,256,1,
short-0003,short,512,256,0.0,0.08943639602512121,1.0763108390383422,36.41825824091211,0.13859587216421085,256,1,
short-0004,short,512,256,0.0,0.0895607597194612,61.966760211158544,81.45552015304565,0.07642650957602788,256,1,
short-0005,short,512,256,0.0,0.08968463307246566,1.0761709418147802,36.41760125895962,0.13859384438096017,256,1,
short-0006,short,512,256,0.0,0.08980843611061573,1.4711662707850337,36.49089677957818,0.13733227650507115,256,1,
short-0007,short,512,256,0.0,0.08998165279626846,1.0759665193036199,36.41175088798627,0.13857170340659863,256,1,
short-0008,short,512,256,0.0,0.09010099899023771,64.07832335075364,81.60647222073749,0.06873783870581902,256,1,
short-0009,short,512,256,0.0,0.09022093703970313,61.96890312386677,81.45540339080617,0.0764176481056447,256,1,
short-0010,short,512,256,0.0,0.09035645704716444,1.4707167660817504,36.492067713756114,0.13733863116735046,256,1,
short-0011,short,512,256,0.0,0.09048672998324037,1.470677477773279,36.49213481275365,0.13733904837247204,256,1,
short-0012,short,512,256,0.0,0.09061164502054453,61.96860614512116,81.45516315568238,0.07641787062965187,256,1,
short-0013,short,512,256,0.0,0.09073850279673934,1.4705050620250404,36.49208489898592,0.1373395287723956,256,1,
short-0014,short,512,256,0.0,0.09089448396116495,61.50570348603651,81.40085427509621,0.07802019917278313,256,1,
short-0015,short,512,256,0.0,0.09102524677291512,1.07502074027434,36.4171411790885,0.1385965507404477,256,1,
short-0016,short,512,256,0.0,0.09114985214546323,62.51888440689072,81.4919491847977,0.07440417559963523,256,1,
short-0017,short,512,256,0.0,0.09128392999991775,61.96388069773093,81.45520540885627,0.0764365674946092,256,1,
short-0018,short,512,256,0.0,0.0914169168099761,1.0747212059795856,36.41607455909252,0.1385935425612272,256,1,
short-0019,short,512,256,0.0,0.09154626773670316,1.0746842822991312,36.41044815024361,0.13857162301154696,256,1,
short-0020,short,512,256,0.0,0.09167573973536491,1.074675609357655,36.41054799826816,0.13857204858396274,256,1,
short-0021,short,512,256,0.0,0.0917952167801559,61.50489179510623,81.38525855029002,0.07796222256934818,256,1,
short-0022,short,512,256,0.0,0.09196620993316174,1.074554138816893,36.413520217873156,0.13858418070218143,256,1,
short-0023,short,512,256,0.0,0.09209595201537013,1.0745181357488036,36.41496546799317,0.1385899895382132,256,1,
short-0024,short,512,256,0.0,0.0922305709682405,1.4676179201342165,36.48869895702228,0.1373375726936787,256,1,
short-0025,short,512,256,0.0,0.09237034805119038,61.96447506872937,81.44726345781237,0.0764030917218941,256,1,
short-0026,short,512,256,0.0,0.09250844176858664,61.96680751303211,81.45442365296185,0.07642202407815585,256,1,
short-0027,short,512,256,0.0,0.09263822389766574,62.51767189381644,81.49231768306345,0.07441037564410591,256,1,
short-0028,short,512,256,0.0,0.09276729496195912,62.51539433095604,81.49231625115499,0.07441930164783901,256,1,
short-0029,short,512,256,0.0,0.09289563493803144,1.0737996031530201,36.413947260938585,0.13858881434425713,256,1,
short-0030,short,512,256,0.0,0.09307180577889085,61.963941670022905,81.44692092202604,0.07640384020393386,256,1,
short-0031,short,512,256,0.0,0.09321052068844438,61.50358048500493,81.39312897715718,0.07799822938098919,256,1,
short-0032,short,512,256,0.0,0.09334774501621723,71.94437688589096,81.93779815500602,0.039189887329862984,256,1,
short-0033,short,512,256,0.0,0.09348259400576353,61.503524872940034,81.39304797677323,0.07799812981895372,256,1,
short-0034,short,512,256,0.0,0.09361086413264275,71.84507667599246,81.88002798799425,0.039352750243144295,256,1,
short-0035,short,512,256,0.0,0.09375464683398604,61.9658262510784,81.45331789599732,0.07642153586242713,256,1,
short-0036,short,512,256,0.0,0.09388319682329893,62.51818893989548,81.49171582330018,0.07440598777805765,256,1,
short-0037,short,512,256,0.0,0.09402472712099552,1.46773246768862,36.487118697725236,0.13733092639230046,256,1,
short-0038,short,512,256,0.0,0.09420065674930811,61.502896312158555,81.39809011528268,0.07802036785538874,256,1,
short-0039,short,512,256,0.0,0.09434764413163066,61.502846508752555,81.3923653177917,0.0779981129766241,256,1,
short-0040,short,512,256,0.0,0.09449219796806574,1.0722822970710695,36.41122259804979,0.13858407961168126,256,1,
short-0041,short,512,256,0.0,0.09463456878438592,61.96270522009581,81.45200675493106,0.07642863346994215,256,1,
short-0042,short,512,256,0.0,0.09478613315150142,64.0832280376926,81.60377827566117,0.06870804014889632,256,1,
short-0043,short,512,256,0.0,0.09491813881322742,71.84689992619678,81.87637031218037,0.03933125641562191,256,1,
short-0044,short,512,256,0.0,0.09505723509937525,61.96460833773017,81.45216136379167,0.07642177657279021,256,1,
short-0045,short,512,256,0.0,0.0952054038643837,1.0716583631001413,36.40727632585913,0.13857105083434898,256,1,
short-0046,short,512,256,0.0,0.09540541982278228,61.9620551080443,81.444416154176,0.07640141586718315,256,1,
short-0047,short,512,256,0.0,0.0955536188557744,63.001766180153936,81.53727712016553,0.07268827819612389,256,1,
short-0048,short,512,256,0.0,0.09569045202806592,1.4661432169377804,36.48757076775655,0.13733893157183832,256,1,
short-0049,short,512,256,0.0,0.09583340305835009,62.516426912974566,81.48937576869503,0.07440372100282533,256,1,
short-0050,short,512,256,0.0,0.09597662510350347,63.52114496380091,81.55114250490442,0.07070587271020985,256,1,
short-0051,short,512,256,0.0,0.09612011769786477,63.00359569909051,81.54498491529375,0.07271133025962057,256,1,
short-0052,short,512,256,0.0,0.09627096075564623,63.00506615731865,81.5453080041334,0.07270683077182255,256,1,
short-0053,short,512,256,0.0,0.09641954069957137,71.84429687308148,81.87729851808399,0.03934510449020594,256,1,
short-0054,short,512,256,0.0,0.09660593699663877,1.4636172479949892,36.485390099696815,0.13734028569294834,256,1,
short-0055,short,512,256,0.0,0.09676483180373907,61.500541617162526,81.38389777904376,0.0779739457328676,256,1,
short-0056,short,512,256,0.0,0.0969064817763865,62.5154488440603,81.48844166612253,0.07440389341985186,256,1,
short-0057,short,512,256,0.0,0.09705338906496763,61.50035108579323,81.39488228689879,0.07801776941610025,256,1,
short-0058,short,512,256,0.0,0.097202830016613,61.50028627971187,81.38969099894166,0.07799766556560701,256,1,
short-0059,short,512,256,0.0,0.09735698811709881,62.51121777994558,81.48070308659226,0.07439013845743794,256,1,
short-0060,short,512,256,0.0,0.09751154715195298,61.960236876737326,81.44264111761004,0.07640158525832436,256,1,
short-0061,short,512,256,0.0,0.09769409708678722,63.52303699683398,81.54915116680786,0.07069064380381913,256,1,
short-0062,short,512,256,0.0,0.09785353299230337,62.51151586184278,81.48493800871074,0.07440557704654102,256,1,
short-0063,short,512,256,0.0,0.09800875280052423,62.99940506508574,81.53494692128152,0.07268839943606187,256,1,
short-0064,short,512,256,0.0,0.09816587483510375,61.49942882126197,81.39428573520854,0.07801904672135909,256,1,
short-0065,short,512,256,0.0,0.09833054896444082,1.4619973609223962,36.48387703113258,0.13734070458905953,256,1,
short-0066,short,512,256,0.0,0.098486069124192,71.8467209446244,81.87736904481426,0.039335874902705355,256,1,
