t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0477,1784001313.8165264,29.0,0.0,0.0,0.0,0.0,0.0
0.2977,1784001314.0588775,29.0,0.0,0.0,0.0,0.0,0.0
0.5478,1784001314.3081264,29.0,0.0,0.0,0.0,0.0,0.0
0.7979,1784001314.5659163,29.0,0.0,0.0,0.0,0.0,0.0
1.048,1784001314.7830002,29.0,0.0,0.0,0.0,0.0,0.0
1.298,1784001315.06155,29.0,0.0,0.0,0.0,0.0,0.0
1.5481,1784001315.3109262,29.0,0.0,0.0,0.0,0.0,0.0
1.7982,1784001315.5608463,29.0,0.0,0.0,0.0,0.0,0.0
2.0482,1784001315.801793,29.0,0.0,0.0,0.0,0.0,0.0
2.2983,1784001316.0421379,29.0,0.0,0.0,0.0,0.0,0.0
2.5484,1784001316.299991,29.0,0.0,0.0,0.0,0.0,0.0
2.7984,1784001316.8186266,29.0,0.0,0.0,0.0,0.0,0.0
3.1433,1784001317.0406895,29.0,0.0,0.0,0.0,0.0,0.0
3.3934,1784001317.162839,29.0,0.0,0.0,0.0,0.0,0.0
3.6434,1784001317.4094045,29.0,0.01695020682362458,17.0,139.0,139.0,0.0
3.8935,1784001317.6601238,29.0,0.03330948900569153,26.0,130.0,130.0,0.0
4.1436,1784001317.8826098,29.0,0.04948216340621403,26.0,130.0,130.0,0.0
4.3937,1784001318.154599,29.0,0.04948216340621403,26.0,130.0,130.0,0.0
4.6437,1784001318.4525893,29.0,0.06534382483749568,26.0,130.0,130.0,0.0
4.8938,1784001318.6558528,29.0,0.06534382483749568,26.0,130.0,130.0,0.0
5.1439,1784001318.892269,29.0,0.06534382483749568,26.0,130.0,130.0,0.0
5.394,1784001319.1590617,29.0,0.12984791465804124,28.0,128.0,128.0,0.0
5.6441,1784001319.4091911,29.0,0.12984791465804124,28.0,128.0,128.0,0.0
5.8941,1784001319.7005913,29.0,0.1457095760893229,28.0,128.0,128.0,0.0
6.1442,1784001319.9122586,29.0,0.1457095760893229,28.0,128.0,128.0,0.0
6.3943,1784001320.1955314,29.0,0.16157123752060465,28.0,128.0,128.0,0.0
6.6444,1784001320.392293,29.0,0.16157123752060465,28.0,128.0,128.0,0.0
6.8944,1784001320.6546147,29.0,0.16157123752060465,28.0,128.0,128.0,0.0
7.1445,1784001320.9194448,29.0,0.31583367026404996,31.0,125.0,125.0,0.0
7.3946,1784001321.1414104,29.0,0.31583367026404996,31.0,125.0,125.0,0.0
7.6447,1784001321.4813843,29.0,0.31583367026404996,31.0,125.0,125.0,0.0
7.8947,1784001321.6704245,29.0,0.38030665878767145,33.0,123.0,123.0,0.0
8.1448,1784001321.9176202,29.0,0.38030665878767145,33.0,123.0,123.0,0.0
8.3949,1784001322.1953654,29.0,0.3961683202189531,33.0,123.0,123.0,0.0
8.645,1784001322.413662,29.0,0.3961683202189531,33.0,123.0,123.0,0.0
8.8951,1784001322.6636908,29.0,0.3961683202189531,33.0,123.0,123.0,0.0
