rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.0,0.053424132987856865,5.562169058248401,53.22926595527679,0.09328199001375419,512,1,
long-0001,long,25000,512,0.0,0.05744912102818489,3.32669929927215,53.08273422438651,0.09736993136030209,512,1,
long-0002,long,25000,512,0.0,0.058656138367950916,8.401980004739016,53.34308174671605,0.08794736153028775,512,1,
long-0003,long,25000,512,0.0,0.0598401902243495,3.325477099046111,53.08308576885611,0.09737301109551859,512,1,
long-0004,long,25000,512,0.0,0.06096757622435689,6.145186436828226,53.243426819797605,0.0921687678727385,512,1,
long-0005,long,25000,512,0.0,0.06211284035816789,3.322083491832018,53.08092003967613,0.09737541398795325,512,1,
long-0006,long,25000,512,0.0,0.06322891032323241,3.3202356710098684,53.07710938807577,0.09737157283183151,512,1,
long-0007,long,25000,512,0.0,0.06441434426233172,3.31983776204288,53.07871253695339,0.09737548879630237,512,1,
long-0008,long,25000,512,0.0,0.06560096004977822,5.509327105246484,53.21359772793949,0.09335473703071037,512,1,
long-0009,long,25000,512,0.0,0.06672121630981565,8.395880694966763,53.33554937969893,0.0879445571129788,512,1,
long-0010,long,25000,512,0.0,0.06790672009810805,5.549136373214424,53.214903098065406,0.09327938693708607,512,1,
long-0011,long,25000,512,0.0,0.06903163297101855,10.700361896306276,53.447153030429035,0.08365321161276469,512,1,
long-0012,long,25000,512,0.0,0.07021202938631177,5.54556867480278,53.212943688966334,0.09328253427429267,512,1,
long-0013,long,25000,512,0.0,0.0713329161517322,5.544532694853842,53.21192945307121,0.09328257682625707,512,1,
long-0014,long,25000,512,0.0,0.07245196029543877,15.663327393122017,53.57421650597826,0.07418960687447405,512,1,
long-0015,long,25000,512,0.0,0.07357579236850142,34.32755999965593,57.80689185485244,0.04594781184969962,512,1,
long-0016,long,25000,512,0.0,0.07472535222768784,1.3580036368221045,52.52980540879071,0.10014051227391116,512,1,
long-0017,long,25000,512,0.0,0.07578368531540036,14.313468088861555,53.54763524979353,0.07677919209575729,512,1,
long-0018,long,25000,512,0.0,0.07691547833383083,5.539120108820498,53.20643867878243,0.09328242381597247,512,1,
long-0019,long,25000,512,0.0,0.07803911902010441,37.48191149299964,57.914003915153444,0.039984525287972215,512,1,
short-0000,short,512,256,0.0,0.07922641607001424,37.48209382593632,53.95892224693671,0.0646150134156878,256,1,
short-0001,short,512,256,0.0,0.0793699324131012,8.379814045969397,31.418838534969836,0.09034911564313898,256,1,
short-0002,short,512,256,0.0,0.07949180528521538,14.30994665902108,34.466705625876784,0.07904611359551257,256,1,
short-0003,short,512,256,0.0,0.07961579225957394,14.312849356792867,34.46749316016212,0.07903781883674217,256,1,
short-0004,short,512,256,0.0,0.08044122438877821,15.657460171729326,39.65333647560328,0.0941014757014665,256,1,
short-0005,short,512,256,0.0,0.08059136010706425,0.9109591231681406,30.760571617167443,0.11705730389803648,256,1,
short-0006,short,512,256,0.0,0.08072660397738218,0.5032784873619676,30.23335149604827,0.11658852160269138,256,1,
short-0007,short,512,256,0.0,0.08085996517911553,0.9119129879400134,30.756028882227838,0.1170357486050503,256,1,
short-0008,short,512,256,0.0,0.08097854303196073,8.378923165146261,31.41872894903645,0.0903521795446674,256,1,
short-0009,short,512,256,0.0,0.08110285038128495,0.5012780567631125,30.232555859722197,0.11659324628611406,256,1,
short-0010,short,512,256,0.0,0.08121696207672358,0.9104544529691339,30.760329871904105,0.11705833497621557,256,1,
short-0011,short,512,256,0.0,0.08135253610089421,34.32175298919901,53.43652593391016,0.07495989390082804,256,1,
short-0012,short,512,256,0.0,0.08152202097699046,11.206741949077696,34.11648350721225,0.08984212375739041,256,1,
short-0013,short,512,256,0.0,0.08165429998189211,38.42622412927449,55.419600550085306,0.06664069184631694,256,1,
short-0014,short,512,256,0.0,0.08177329925820231,11.2083576801233,34.11635637609288,0.08983528900380228,256,1,
short-0015,short,512,256,0.0,0.0818893644027412,0.9084601616486907,30.759821296669543,0.11706416131380726,256,1,
short-0016,short,512,256,0.0,0.08201828831806779,1.349458595737815,30.821533106733114,0.11557676278821685,256,1,
short-0017,short,512,256,0.0,0.08213516417890787,1.3475024118088186,30.821574558969587,0.11558459665553243,256,1,
short-0018,short,512,256,0.0,0.08226667204871774,11.208047142252326,34.11779147433117,0.08984213463560331,256,1,
short-0019,short,512,256,0.0,0.08238912606611848,8.376907522324473,31.417491927277297,0.09035523296059932,256,1,
short-0020,short,512,256,0.0,0.0825598631054163,10.689380117226392,33.00452172290534,0.08751035923795665,256,1,
short-0021,short,512,256,0.0,0.08268935838714242,40.90876983478665,57.436900118831545,0.0648161971923329,256,1,
short-0022,short,512,256,0.0,0.08281769137829542,15.649985753931105,38.21916558360681,0.0885065875673557,256,1,
short-0023,short,512,256,0.0,0.08295752108097076,0.9088120521046221,30.758414810989052,0.11705726572111541,256,1,
short-0024,short,512,256,0.0,0.08309348626062274,37.47848594607785,53.60800451086834,0.06325301397957053,256,1,
short-0025,short,512,256,0.0,0.08321645110845566,11.207177364267409,34.11697354307398,0.0898423379561042,256,1,
short-0026,short,512,256,0.0,0.08334950124844909,37.722968611866236,54.90261814603582,0.0673711746438023,256,1,
short-0027,short,512,256,0.0,0.08351391926407814,0.9073560400865972,30.748608397785574,0.11702451904979991,256,1,
short-0028,short,512,256,0.0,0.083646759390831,11.206824962981045,34.11667543370277,0.08984255086557538,256,1,
short-0029,short,512,256,0.0,0.08377720508724451,1.3477930901572108,30.820082704070956,0.1155776063290735,256,1,
short-0030,short,512,256,0.0,0.08390229335054755,15.648178504779935,39.41420488478616,0.0932001034510048,256,1,
short-0031,short,512,256,0.0,0.08403159817680717,11.204553544986993,34.116402783896774,0.08985038917219522,256,1,
short-0032,short,512,256,0.0,0.08415793813765049,11.785210946109146,34.32035049702972,0.0883730962781199,256,1,
short-0033,short,512,256,0.0,0.08429537527263165,1.3457946120761335,30.817595801781863,0.11557569094002247,256,1,
short-0034,short,512,256,0.0,0.08442312711849809,11.785135571844876,34.319704935885966,0.08837086025114153,256,1,
short-0035,short,512,256,0.0,0.08459410537034273,0.9064633958041668,30.752499690745026,0.11704327958800337,256,1,
short-0036,short,512,256,0.0,0.08472484117373824,1.3470627111382782,30.819277231115848,0.1155773118430493,256,1,
short-0037,short,512,256,0.0,0.08486195839941502,11.205773090012372,34.10713151702657,0.08980924873338902,256,1,
short-0038,short,512,256,0.0,0.08499999530613422,8.37784539302811,31.415032716002315,0.09034191107048709,256,1,
short-0039,short,512,256,0.0,0.08513232506811619,11.205831998027861,34.11542090633884,0.08984152513063129,256,1,
short-0040,short,512,256,0.0,0.08527862513437867,1.34508285112679,30.81681819120422,0.115575432706186,256,1,
short-0041,short,512,256,0.0,0.08540693810209632,11.19979721819982,34.11286510108039,0.0898551681681591,256,1,
short-0042,short,512,256,0.0,0.08554331306368113,8.375874907243997,31.414636810310185,0.0903480858943772,256,1,
short-0043,short,512,256,0.0,0.08571794629096985,11.823553849942982,34.318908616900444,0.08821707751748024,256,1,
short-0044,short,512,256,0.0,0.08585243811830878,14.299880251288414,34.460609551053494,0.07906168352849051,256,1,
short-0045,short,512,256,0.0,0.08598443726077676,0.9058803087100387,30.757436075713485,0.11706492457648411,256,1,
short-0046,short,512,256,0.0,0.08612299524247646,1.3457696549594402,30.81617212994024,0.11557020578423843,256,1,
short-0047,short,512,256,0.0,0.08626230526715517,10.682480404153466,32.996594385709614,0.08750632933943588,256,1,
short-0048,short,512,256,0.0,0.08640889637172222,0.9040664690546691,30.756847999989986,0.11706973149386399,256,1,
short-0049,short,512,256,0.0,0.08654635306447744,1.3440478933043778,30.80613575130701,0.11553759944314758,256,1,
short-0050,short,512,256,0.0,0.08667998434975743,0.49765698704868555,30.22760494798422,0.11658803121935503,256,1,
