rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
short-0057,short,512,256,0.0,0.08116956381127238,0.7229225370101631,13.671804076991975,0.050779927607771815,256,1,
short-0058,short,512,256,0.0,0.08131908718496561,0.727118575014174,13.692135012708604,0.050843201716448745,256,1,
short-0059,short,512,256,0.0,0.08147039217874408,0.7243869877420366,13.683238785713911,0.05081902665871323,256,1,
short-0060,short,512,256,0.0,0.08160590380430222,0.7258000820875168,13.688693919219077,0.05083487779267278,256,1,
short-0061,short,512,256,0.0,0.08174893679097295,0.722866443451494,13.673758327029645,0.05078781130814961,256,1,
short-0062,short,512,256,0.0,0.0818953150883317,0.7234648237936199,13.677099253050983,0.050798566389244564,256,1,
short-0063,short,512,256,0.0,0.08203573385253549,0.7265623272396624,13.691479297354817,0.050842811647510415,256,1,
short-0064,short,512,256,0.0,0.08217503223568201,0.7244190946221352,13.688207734841853,0.050838386824391055,256,1,
short-0065,short,512,256,0.0,0.0823558010160923,0.7217940059490502,13.673285843804479,0.050790164070021286,256,1,
short-0066,short,512,256,0.0,0.08250000607222319,0.7208781321533024,13.676737302914262,0.05080729086572925,256,1,
short-0067,short,512,256,0.0,0.08264733478426933,0.7220157161355019,13.676468944177032,0.050801777364868746,256,1,
short-0068,short,512,256,0.0,0.08279486512765288,0.7251671589910984,13.69078079611063,0.05084554367497855,256,1,
short-0069,short,512,256,0.0,0.0829452988691628,0.7229584599845111,13.68674765015021,0.050838388981041954,256,1,
