t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0487,1784001150.4870532,27.0,0.0,0.0,0.0,0.0,0.0
0.2987,1784001150.6586123,27.0,0.0,0.0,0.0,0.0,0.0
0.5488,1784001150.9436495,27.0,0.0,0.0,0.0,0.0,0.0
0.7989,1784001151.1948197,27.0,0.0,0.0,0.0,0.0,0.0
1.049,1784001151.4680755,27.0,0.0,0.0,0.0,0.0,0.0
1.2991,1784001151.6967177,27.0,0.0,0.0,0.0,0.0,0.0
1.5491,1784001151.9399657,27.0,0.0,0.0,0.0,0.0,0.0
1.7992,1784001152.1919017,27.0,0.0,0.0,0.0,0.0,0.0
2.0493,1784001152.4398131,27.0,0.0,0.0,0.0,0.0,0.0
2.2994,1784001152.6737764,27.0,0.0,0.0,0.0,0.0,0.0
2.5518,1784001152.940903,27.0,0.0,0.0,0.0,0.0,0.0
2.8019,1784001153.272168,27.0,0.0,0.0,0.0,0.0,0.0
3.052,1784001153.4464316,27.0,0.11414175971137996,6.0,78.0,78.0,0.0
3.3021,1784001153.6997666,27.0,0.11414175971137996,6.0,78.0,78.0,0.0
3.5521,1784001153.9519222,27.0,0.13012782633035802,6.0,78.0,78.0,0.0
3.8022,1784001154.1997416,27.0,0.13012782633035802,6.0,78.0,78.0,0.0
4.0523,1784001154.4102263,27.0,0.14605169035548782,6.0,78.0,78.0,0.0
4.3024,1784001154.6950686,27.0,0.14605169035548782,6.0,78.0,78.0,0.0
4.5524,1784001154.9076006,27.0,0.14605169035548782,6.0,78.0,78.0,0.0
4.8025,1784001155.19312,27.0,0.5021304388392995,26.0,58.0,58.0,0.0
5.0526,1784001155.5045967,27.0,0.519391658632165,43.0,41.0,41.0,0.0
5.3026,1784001155.7062376,27.0,0.519391658632165,43.0,41.0,41.0,0.0
5.5527,1784001155.9454226,27.0,0.7301029452928187,63.0,21.0,21.0,0.0
5.8028,1784001156.2410724,27.0,0.7464000248810375,79.0,5.0,5.0,0.0
6.0529,1784001156.4500108,27.0,0.7464000248810375,79.0,5.0,5.0,0.0
6.3029,1784001156.699525,27.0,0.7522159674058408,84.0,0.0,0.0,0.0
6.553,1784001156.9853508,27.0,0.7527135881566261,84.0,0.0,0.0,0.0
6.8031,1784001157.225186,27.0,0.7529312972350947,84.0,0.0,0.0,0.0
7.0532,1784001157.4917662,27.0,0.7543308555966783,84.0,0.0,0.0,0.0
7.3033,1784001157.7021418,27.0,0.7550772867228563,84.0,0.0,0.0,0.0
7.5533,1784001157.9856808,27.0,0.7554816035828694,84.0,0.0,0.0,0.0
7.8034,1784001158.189845,27.0,0.7559481230367306,84.0,0.0,0.0,0.0
8.0535,1784001158.4904716,27.0,0.7576897956644792,84.0,0.0,0.0,0.0
8.3036,1784001158.6997833,27.0,0.7580630112275681,84.0,0.0,0.0,0.0
8.5536,1784001158.969041,27.0,0.7581563151183405,84.0,0.0,0.0,0.0
8.8037,1784001159.3177857,27.0,0.760302304606102,84.0,0.0,0.0,0.0
9.0538,1784001159.515272,27.0,0.760675520169191,84.0,0.0,0.0,0.0
9.3039,1784001159.7930539,27.0,0.7611731409199763,84.0,0.0,0.0,0.0
9.554,1784001159.9913962,27.0,0.7626660031723322,84.0,0.0,0.0,0.0
9.804,1784001160.2021914,27.0,0.762914813547725,84.0,0.0,0.0,0.0
10.0541,1784001160.510772,27.0,0.7633813330015862,84.0,0.0,0.0,0.0
