rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.0,0.05259727127850056,2.597538772970438,28.578538719099015,0.05084344412158234,512,1,
long-0001,long,25000,512,0.0,0.05767444334924221,0.8893053848296404,28.443846366833895,0.05392278078670108,512,1,
long-0002,long,25000,512,0.0,0.059482905082404613,0.8869695542380214,28.4416631013155,0.053923079348488216,512,1,
long-0003,long,25000,512,0.0,0.061244027223438025,2.5898808580823243,28.569998900871724,0.0508417182833452,512,1,
long-0004,long,25000,512,0.0,0.06267198594287038,3.3238408933393657,28.602013509254903,0.04946804817204606,512,1,
long-0005,long,25000,512,0.0,0.06381758907809854,3.322787667158991,28.600798633880913,0.04946773183311531,512,1,
long-0006,long,25000,512,0.0,0.06495384825393558,3.3244309248402715,28.599342912901193,0.04946166729561824,512,1,
long-0007,long,25000,512,0.0,0.06622377410531044,2.584132465068251,28.563936443068087,0.05084110367514645,512,1,
long-0008,long,25000,512,0.0,0.06744308630004525,2.581692849751562,28.563877657055855,0.05084576283229803,512,1,
long-0009,long,25000,512,0.0,0.0685778521001339,2.5818740180693567,28.563242379110307,0.05084416509009971,512,1,
long-0010,long,25000,512,0.0,0.069785226136446,2.5794759751297534,28.56160715315491,0.0508456578826324,512,1,
long-0011,long,25000,512,0.0,0.07093564607203007,3.318628001026809,28.593451098073274,0.04946149334059974,512,1,
long-0012,long,25000,512,0.0,0.07213438721373677,2.5784095488488674,28.559762937948108,0.05084413579080086,512,1,
long-0013,long,25000,512,0.0,0.07326479721814394,2.5779580418020487,28.558481414802372,0.05084251149315132,512,1,
short-0000,short,512,256,0.0,0.07439697021618485,2.8137475489638746,16.812325275037438,0.054896383239504166,256,1,
short-0001,short,512,256,0.0,0.07452415814623237,0.4562323112040758,16.55625792313367,0.06313735534090037,256,1,
short-0002,short,512,256,0.0,0.0746965822763741,2.574795260094106,16.80409148801118,0.05580116167810618,256,1,
short-0003,short,512,256,0.0,0.07481185300275683,2.574977138079703,16.805131073109806,0.05580452523541217,256,1,
short-0004,short,512,256,0.0,0.0749420253559947,2.813331193756312,16.809238182846457,0.05488590976113782,256,1,
short-0005,short,512,256,0.0,0.07505536312237382,0.8716892269439995,16.61229153908789,0.06172785220448585,256,1,
short-0006,short,512,256,0.0,0.07517255609855056,2.575460742227733,16.80377455893904,0.055797309085142376,256,1,
short-0007,short,512,256,0.0,0.0752912713214755,2.576025436632335,16.803200490772724,0.05579284334957015,256,1,
short-0008,short,512,256,0.0,0.07541183894500136,2.5759920184500515,16.80467108404264,0.05579874143369642,256,1,
short-0009,short,512,256,0.0,0.07553223706781864,2.57595575414598,16.804969265125692,0.05580005298423416,256,1,
short-0010,short,512,256,0.0,0.07644814997911453,3.8049148763529956,16.947976909112185,0.051541419736310545,256,1,
short-0011,short,512,256,0.0,0.07660090597346425,2.8135663620196283,16.814704542048275,0.05490642423540646,256,1,
short-0012,short,512,256,0.0,0.07673146901652217,2.5728668700903654,16.801916083320975,0.055800192993061215,256,1,
short-0013,short,512,256,0.0,0.07686734013259411,0.8700065710581839,16.610286196228117,0.061726586765372286,256,1,
short-0014,short,512,256,0.0,0.07698776805773377,2.8139254921115935,16.81445773690939,0.054904048018814884,256,1,
short-0015,short,512,256,0.0,0.07711805030703545,2.814061112701893,16.814450836740434,0.05490348911387663,256,1,
short-0016,short,512,256,0.0,0.07723396131768823,3.3116761706769466,16.85649010166526,0.05311691737642475,256,1,
