t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0481,1784012857.687846,35.0,0.0,0.0,0.0,0.0,0.0
0.2982,1784012857.9323747,35.0,0.0,0.0,0.0,0.0,0.0
0.5482,1784012858.1798258,35.0,0.0,0.0,0.0,0.0,0.0
0.7983,1784012858.4114218,35.0,0.0,0.0,0.0,0.0,0.0
1.0484,1784012858.6852646,35.0,0.0,0.0,0.0,0.0,0.0
1.2985,1784012858.9283843,35.0,0.0,0.0,0.0,0.0,0.0
1.5486,1784012859.1896243,35.0,0.0,0.0,0.0,0.0,0.0
1.7987,1784012859.4356413,35.0,0.0,0.0,0.0,0.0,0.0
2.0487,1784012859.711881,35.0,0.0,0.0,0.0,0.0,0.0
2.2988,1784012859.925468,35.0,0.0,0.0,0.0,0.0,0.0
2.5513,1784012860.1995866,35.0,0.0,0.0,0.0,0.0,0.0
2.8014,1784012860.5813847,35.0,0.0,0.0,0.0,0.0,0.0
3.0514,1784012860.6788142,35.0,0.0,0.0,0.0,0.0,0.0
3.3015,1784012860.9436176,35.0,0.02491213883618948,25.0,0.0,0.0,0.0
3.5516,1784012861.1922305,35.0,0.9094641246539981,100.0,8.0,8.0,0.0
3.8017,1784012861.5841637,35.0,0.9673747395266382,108.0,0.0,0.0,0.0
4.0517,1784012861.6834712,35.0,0.9673747395266382,108.0,0.0,0.0,0.0
4.3018,1784012862.007874,35.0,0.9673747395266382,108.0,0.0,0.0,0.0
4.5519,1784012862.1929548,35.0,0.9679345628712718,108.0,0.0,0.0,0.0
4.802,1784012862.558223,35.0,0.9704848692190464,108.0,0.0,0.0,0.0
5.0521,1784012862.684639,35.0,0.9707336795944391,108.0,0.0,0.0,0.0
5.3022,1784012862.9899805,35.0,0.9707336795944391,108.0,0.0,0.0,0.0
5.5522,1784012863.184232,35.0,0.9712935029390726,108.0,0.0,0.0,0.0
5.8023,1784012863.4804971,35.0,0.9720710353621747,108.0,0.0,0.0,0.0
6.0524,1784012863.6871343,35.0,0.9740926196622399,108.0,0.0,0.0,0.0
6.3025,1784012864.0438752,35.0,0.9746213417099493,108.0,0.0,0.0,0.0
6.5525,1784012864.233603,35.0,0.9746524430068734,108.0,0.0,0.0,0.0
6.8026,1784012864.4552739,35.0,0.9754299754299754,108.0,0.0,0.0,0.0
7.0527,1784012864.6749234,35.0,0.9774515597300407,108.0,0.0,0.0,0.0
7.3027,1784012864.9842918,35.0,0.9774515597300407,108.0,0.0,0.0,0.0
7.5528,1784012865.171205,35.0,0.9780113830746742,108.0,0.0,0.0,0.0
7.8029,1784012865.4777877,35.0,0.9787889154977762,108.0,0.0,0.0,0.0
8.053,1784012865.733009,35.0,0.9808104997978415,108.0,0.0,0.0,0.0
8.303,1784012865.9345965,35.0,0.9808104997978415,108.0,0.0,0.0,0.0
8.5531,1784012866.171248,35.0,0.9813703231424751,108.0,0.0,0.0,0.0
8.8032,1784012866.488295,35.0,0.982147855565577,108.0,0.0,0.0,0.0
9.0532,1784012866.7019613,35.0,0.9841694398656424,108.0,0.0,0.0,0.0
9.3033,1784012866.977864,35.0,0.9841694398656424,108.0,0.0,0.0,0.0
9.5534,1784012867.2243164,35.0,0.9847292632102759,108.0,0.0,0.0,0.0
9.8035,1784012867.4951193,35.0,0.9872795695580505,108.0,0.0,0.0,0.0
10.0535,1784012867.7046275,35.0,0.9875283799334432,108.0,0.0,0.0,0.0
10.3036,1784012867.9820135,35.0,0.9875283799334432,108.0,0.0,0.0,0.0
10.5537,1784012868.1881208,35.0,0.9880882032780767,108.0,0.0,0.0,0.0
10.8038,1784012868.485793,35.0,0.9888657357011787,108.0,0.0,0.0,0.0
11.0538,1784012868.7022681,35.0,0.990887320001244,108.0,0.0,0.0,0.0
11.3039,1784012868.9847882,35.0,0.990887320001244,108.0,0.0,0.0,0.0
11.554,1784012869.1793995,35.0,0.9914471433458775,108.0,0.0,0.0,0.0
11.8041,1784012869.511262,35.0,0.9939974496936522,108.0,0.0,0.0,0.0
12.0542,1784012869.685559,35.0,0.9942462600690449,108.0,0.0,0.0,0.0
12.3042,1784012869.9858692,35.0,0.9942462600690449,108.0,0.0,0.0,0.0
12.5543,1784012870.1821628,35.0,0.9948060834136784,108.0,0.0,0.0,0.0
12.8044,1784012870.521455,35.0,0.9955836158367803,108.0,0.0,0.0,0.0
13.0545,1784012870.716799,35.0,0.9976052001368457,108.0,0.0,0.0,0.0
13.3045,1784012870.972339,35.0,0.9976052001368457,108.0,0.0,0.0,0.0
13.5546,1784012871.2292264,35.0,0.9981650234814792,108.0,0.0,0.0,0.0
13.8047,1784012871.4890425,35.0,0.9981961247784032,108.0,0.0,0.0,0.0
14.0548,1784012871.7439609,36.0,0.999626784436911,107.0,1.0,1.0,0.0
14.3049,1784012871.9412267,36.0,0.999626784436911,107.0,1.0,1.0,0.0
14.5549,1784012872.274869,37.0,0.998849252013809,106.0,2.0,2.0,0.0
14.805,1784012872.4397514,37.0,0.998849252013809,106.0,2.0,2.0,0.0
15.0551,1784012872.7134914,39.0,0.998849252013809,104.0,4.0,4.0,0.0
15.3052,1784012872.9845278,39.0,0.998849252013809,104.0,4.0,4.0,0.0
15.5553,1784012873.1884084,39.0,0.9994090753584425,104.0,4.0,4.0,0.0
15.8053,1784012873.4835663,39.0,0.9994090753584425,104.0,4.0,4.0,0.0
16.0554,1784012873.6886232,41.0,0.9516996858769011,102.0,6.0,6.0,0.0
16.3055,1784012873.9904807,41.0,0.9516996858769011,102.0,6.0,6.0,0.0
16.5556,1784012874.1728683,41.0,0.9522284079246105,102.0,6.0,6.0,0.0
16.8057,1784012874.477344,41.0,0.9522595092215346,102.0,6.0,6.0,0.0
17.0558,1784012874.7456567,41.0,0.9548720181631574,102.0,6.0,6.0,0.0
17.3058,1784012874.9482572,41.0,0.9548720181631574,102.0,6.0,6.0,0.0
17.5559,1784012875.2684681,41.0,0.9554007402108669,102.0,6.0,6.0,0.0
17.806,1784012875.439657,41.0,0.9554007402108669,102.0,6.0,6.0,0.0
18.0561,1784012875.735349,41.0,0.9580443504494137,102.0,6.0,6.0,0.0
18.3061,1784012875.9422252,41.0,0.9580443504494137,102.0,6.0,6.0,0.0
18.5562,1784012876.2342186,41.0,0.9585730724971231,102.0,6.0,6.0,0.0
18.8063,1784012876.4569497,41.0,0.9586041737940472,102.0,6.0,6.0,0.0
19.0564,1784012876.7344882,41.0,0.9612166827356701,102.0,6.0,6.0,0.0
19.3064,1784012876.9438486,41.0,0.9612166827356701,102.0,6.0,6.0,0.0
19.5565,1784012877.283309,41.0,0.9617454047833794,102.0,6.0,6.0,0.0
19.8066,1784012877.4806945,41.0,0.8935091593319442,25.0,1.0,1.0,0.0
20.0567,1784012877.7616365,41.0,0.8935091593319442,25.0,1.0,1.0,0.0
20.3067,1784012877.9494412,41.0,0.8935091593319442,25.0,1.0,1.0,0.0
20.5568,1784012878.2616203,41.0,0.8905856374210804,23.0,0.0,0.0,0.0
20.8069,1784012878.4337368,41.0,0.8906478400149286,23.0,0.0,0.0,0.0
21.057,1784012878.7174737,41.0,0.8912387646564862,23.0,0.0,0.0,0.0
21.307,1784012878.9422956,41.0,0.8912387646564862,23.0,0.0,0.0,0.0
21.5571,1784012879.225556,41.0,0.8913631698441825,23.0,0.0,0.0,0.0
21.8072,1784012879.4203947,41.0,0.8913631698441825,23.0,0.0,0.0,0.0
22.0573,1784012879.7393801,41.0,0.89195409448574,23.0,0.0,0.0,0.0
22.3074,1784012879.9644802,41.0,0.89195409448574,23.0,0.0,0.0,0.0
22.5575,1784012880.183427,41.0,0.8920784996734363,23.0,0.0,0.0,0.0
22.8075,1784012880.4201653,41.0,0.8920784996734363,23.0,0.0,0.0,0.0
23.0576,1784012880.7609375,41.0,0.892669424314994,23.0,0.0,0.0,0.0
23.3077,1784012880.9319334,41.0,0.8927316269088421,23.0,0.0,0.0,0.0
23.5578,1784012881.2263389,41.0,0.8927938295026903,23.0,0.0,0.0,0.0
23.8078,1784012881.4425166,41.0,0.8933847541442478,23.0,0.0,0.0,0.0
24.0579,1784012881.7269728,41.0,0.8933847541442478,23.0,0.0,0.0,0.0
24.308,1784012881.9406922,41.0,0.8919851957826641,22.0,0.0,0.0,0.0
24.5581,1784012882.2310338,41.0,0.8919851957826641,22.0,0.0,0.0,0.0
24.8081,1784012882.522264,41.0,0.8925761204242217,22.0,0.0,0.0,0.0
25.0582,1784012882.692434,41.0,0.8925761204242217,22.0,0.0,0.0,0.0
25.3083,1784012882.9745157,41.0,0.8896214972164339,20.0,0.0,0.0,0.0
25.5584,1784012883.189205,41.0,0.8896214972164339,20.0,0.0,0.0,0.0
25.8085,1784012883.4793935,41.0,0.8886884583087115,19.0,0.0,0.0,0.0
26.0585,1784012883.697181,41.0,0.8871955960563556,18.0,0.0,0.0,0.0
26.3086,1784012883.9777813,41.0,0.8871955960563556,18.0,0.0,0.0,0.0
26.5587,1784012884.212648,41.0,0.887755419400989,18.0,0.0,0.0,0.0
26.8088,1784012884.4782927,41.0,0.887755419400989,18.0,0.0,0.0,0.0
27.0589,1784012884.7213538,41.0,0.887755419400989,18.0,0.0,0.0,0.0
27.3089,1784012884.9415975,41.0,0.887755419400989,18.0,0.0,0.0,0.0
27.559,1784012885.2363665,41.0,0.8883152427456225,18.0,0.0,0.0,0.0
27.8091,1784012885.4362173,41.0,0.8883152427456225,18.0,0.0,0.0,0.0
28.0592,1784012885.7411969,41.0,0.8883152427456225,18.0,0.0,0.0,0.0
28.3092,1784012885.9293895,41.0,0.888875066090256,18.0,0.0,0.0,0.0
28.5593,1784012886.2547982,41.0,0.888875066090256,18.0,0.0,0.0,0.0
28.8094,1784012886.4798417,41.0,0.888875066090256,18.0,0.0,0.0,0.0
29.0594,1784012886.6949785,41.0,0.888875066090256,18.0,0.0,0.0,0.0
29.3095,1784012887.012434,41.0,0.8894348894348895,18.0,0.0,0.0,0.0
29.5596,1784012887.2165282,41.0,0.8894348894348895,18.0,0.0,0.0,0.0
29.8097,1784012887.4437957,41.0,0.8894348894348895,18.0,0.0,0.0,0.0
30.0598,1784012887.7262726,41.0,0.8899947127795229,18.0,0.0,0.0,0.0
30.3098,1784012887.9400337,41.0,0.8899947127795229,18.0,0.0,0.0,0.0
30.5599,1784012888.2558937,41.0,0.8899947127795229,18.0,0.0,0.0,0.0
30.81,1784012888.5213861,41.0,0.8899947127795229,18.0,0.0,0.0,0.0
31.06,1784012888.6901758,41.0,0.8905545361241564,18.0,0.0,0.0,0.0
31.3101,1784012888.977053,41.0,0.8905545361241564,18.0,0.0,0.0,0.0
31.5602,1784012889.1900754,41.0,0.8905545361241564,18.0,0.0,0.0,0.0
31.8103,1784012889.4779584,41.0,0.8905545361241564,18.0,0.0,0.0,0.0
32.0603,1784012889.677271,41.0,0.8911143594687898,18.0,0.0,0.0,0.0
32.3104,1784012889.993511,41.0,0.8911143594687898,18.0,0.0,0.0,0.0
32.5605,1784012890.1929677,41.0,0.8911143594687898,18.0,0.0,0.0,0.0
32.8105,1784012890.4836867,41.0,0.8916741828134234,18.0,0.0,0.0,0.0
