rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.0,0.051136975176632404,1.4358863569796085,32.50605676975101,0.06080268182538435,512,1,
long-0001,long,25000,512,0.0,0.057027478236705065,1.432054399047047,32.500269331038,0.060798855052819865,512,1,
long-0002,long,25000,512,0.0,0.058231511153280735,1.4338952209800482,32.49576979968697,0.0607864473164519,512,1,
long-0003,long,25000,512,0.0,0.059384698048233986,1.426415131893009,32.49678856693208,0.06080307912923498,512,1,
long-0004,long,25000,512,0.0,0.060507961083203554,1.4237388861365616,32.49685998400673,0.0608084561602156,512,1,
long-0005,long,25000,512,0.0,0.06164890993386507,1.427504915278405,32.49577438691631,0.06079896178402721,512,1,
long-0006,long,25000,512,0.0,0.06277019018307328,1.4295380818657577,32.491343557834625,0.06078631208604475,512,1,
long-0007,long,25000,512,0.0,0.0639742431230843,1.42844702815637,32.49350671982393,0.06079268041422223,512,1,
long-0008,long,25000,512,0.0,0.06516006914898753,1.427352277096361,32.49110353086144,0.060790119870381756,512,1,
long-0009,long,25000,512,0.0,0.06630058726295829,1.4229267067275941,32.48794234357774,0.0607925942012723,512,1,
long-0010,long,25000,512,0.0,0.06748992903158069,1.4217982362024486,32.486842825077474,0.060792650858855234,512,1,
long-0011,long,25000,512,0.0,0.06862538028508425,1.418477030005306,32.48891295772046,0.0608032014241001,512,1,
long-0012,long,25000,512,0.0,0.06981221726164222,1.419538269750774,32.48652522265911,0.06079645196263862,512,1,
long-0013,long,25000,512,0.0,0.07094568526372313,1.4184675156138837,32.48346565570682,0.060792559961042936,512,1,
long-0014,long,25000,512,0.0,0.07205788092687726,1.4174190950579941,32.48553602024913,0.060798663258691064,512,1,
long-0015,long,25000,512,0.0,0.07318828487768769,1.4194280761294067,33.354262163396925,0.06249478294964289,512,1,
long-0016,long,25000,512,0.0,0.07430297508835793,1.4152493830770254,32.482103628106415,0.060796192260331484,512,1,
long-0017,long,25000,512,0.0,0.07535939803346992,1.411821138113737,32.477295868098736,0.06079349262227984,512,1,
short-0000,short,512,256,0.0,0.0764806978404522,0.7747558760456741,17.259742581285536,0.06464700668721515,256,1,
short-0001,short,512,256,0.0,0.07661292515695095,0.7746876138262451,17.251083665061742,0.06461331784798234,256,1,
short-0002,short,512,256,0.0,0.07673075003549457,0.7746202540583909,17.257234044838697,0.06463770114031492,256,1,
short-0003,short,512,256,0.0,0.07685990305617452,1.4104686831124127,17.31746290018782,0.06238036947872709,256,1,
short-0004,short,512,256,0.0,0.07697528507560492,0.7744154380634427,17.259390365798026,0.06464696050091993,256,1,
short-0005,short,512,256,0.0,0.07710275426506996,1.4087887718342245,17.306903364602476,0.06234554742262059,256,1,
short-0006,short,512,256,0.0,0.07793585490435362,1.4118324453011155,17.319870196282864,0.062384461768555874,256,1,
short-0007,short,512,256,0.0,0.07808713987469673,1.4078819220885634,17.311010382138193,0.06236520964725345,256,1,
short-0008,short,512,256,0.0,0.07821993809193373,0.7732488620094955,17.25692640710622,0.0646418727258695,256,1,
short-0009,short,512,256,0.0,0.07835013186559081,0.7731704753823578,17.256969361100346,0.06464234857144309,256,1,
short-0010,short,512,256,0.0,0.07847283501178026,0.7730941609479487,17.258100325241685,0.06464708299723033,256,1,
short-0011,short,512,256,0.0,0.07861205190420151,1.414263625163585,17.319284574128687,0.062372631172412166,256,1,
short-0012,short,512,256,0.0,0.07873749919235706,1.4086604709737003,17.31570634478703,0.06238057205416993,256,1,
short-0013,short,512,256,0.0,0.07886267499998212,1.414111278951168,17.943043938837945,0.06481934376426188,256,1,
short-0014,short,512,256,0.0,0.07903060596436262,0.7725833300501108,17.204311288893223,0.06443814885820828,256,1,
