rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.007460143031932819,0.05175804113969207,4.2868819697760046,73.20663986681029,0.1348723246517305,512,1,
long-0001,long,25000,512,0.07600378050812641,0.08878826024010777,27.431339221075177,74.96145813306794,0.0930139313346238,512,1,
long-0002,long,25000,512,0.04477352827637132,0.05661658430472016,7.647286053746939,73.53531831782311,0.1289393977770571,512,1,
long-0003,long,25000,512,0.03694057614590181,0.0579892173409462,13.073677560780197,74.10343365883455,0.11943200801967584,512,1,
long-0004,long,25000,512,0.009984469483310447,0.05914199631661177,11.287924607750028,73.9925250117667,0.12270958983173517,512,1,
long-0005,long,25000,512,0.10861018622115674,0.11948050605133176,58.10250257514417,79.13851466588676,0.04116636416975066,512,1,
long-0006,long,25000,512,0.037769623952694356,0.060352751053869724,5.952169213909656,73.40374215319753,0.13199916426475122,512,1,
long-0007,long,25000,512,0.0380684246699325,0.061491260305047035,2.6186870117671788,72.89369757799432,0.13752448251707855,512,1,
long-0008,long,25000,512,0.0962602054652534,0.11257726000621915,34.10804368928075,75.1619868692942,0.08034039761255078,512,1,
long-0009,long,25000,512,0.010565209573133734,0.06262388918548822,17.296212987042964,74.38794116489589,0.11172549545568088,512,1,
long-0010,long,25000,512,0.039437884448041464,0.063796017318964,18.691932267975062,74.49775491282344,0.10920904627171894,512,1,
long-0011,long,25000,512,0.1048207856609067,0.1178921852260828,38.92571060685441,77.05967808002606,0.07462615943869208,512,1,
long-0012,long,25000,512,0.05222589407307171,0.06498271692544222,25.3590474370867,74.87513302220032,0.09690036318026148,512,1,
long-0013,long,25000,512,0.010347323615321499,0.06616672221571207,21.192445666063577,74.64721234282479,0.1046081539662646,512,1,
long-0014,long,25000,512,0.06944803313294333,0.08726345235481858,36.42126066284254,75.25032592797652,0.07598642909028175,512,1,
long-0015,long,25000,512,0.08229441513463831,0.09123912313953042,29.608604318927974,75.02064663404599,0.08886896734856754,512,1,
long-0016,long,25000,512,0.10128049747410844,0.1165014449506998,55.794886456336826,79.08463718509302,0.0455768116022626,512,1,
long-0017,long,25000,512,0.023551391690692123,0.06729290215298533,23.22976627619937,74.76110258791596,0.10084410237126533,512,1,
long-0018,long,25000,512,0.0033506267951426785,0.06835599895566702,14.872618244960904,74.24035342922434,0.11617952090853902,512,1,
long-0019,long,25000,512,0.08909934728162323,0.09527993993833661,31.83508167322725,75.10115915117785,0.08466942754980548,512,1,
short-0000,short,512,256,0.03141311176410244,0.06947928527370095,0.632253719959408,50.92285379907116,0.19721803952592845,256,1,
