t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0478,1784015610.4126024,77.0,0.0,0.0,0.0,0.0,0.0
0.2979,1784015610.656334,77.0,0.0,0.0,0.0,0.0,0.0
0.548,1784015610.8990886,77.0,0.0,0.0,0.0,0.0,0.0
0.798,1784015611.164069,77.0,0.0,0.0,0.0,0.0,0.0
1.0481,1784015611.4105635,77.0,0.0,0.0,0.0,0.0,0.0
1.2982,1784015611.6710465,77.0,0.0,0.0,0.0,0.0,0.0
1.5483,1784015611.9171243,77.0,0.0,0.0,0.0,0.0,0.0
1.7983,1784015612.1645243,77.0,0.0,0.0,0.0,0.0,0.0
2.0484,1784015612.40782,77.0,0.0,0.0,0.0,0.0,0.0
2.2985,1784015612.6985855,77.0,0.0,0.0,0.0,0.0,0.0
2.5499,1784015612.9269722,77.0,0.0,0.0,0.0,0.0,0.0
2.8,1784015613.4064066,77.0,0.0,0.0,0.0,0.0,0.0
3.1276,1784015613.4999547,77.0,0.0,0.0,0.0,0.0,0.0
3.3777,1784015613.74546,77.0,0.01695020682362458,12.0,108.0,108.0,0.0
3.6278,1784015613.9797585,77.0,0.03318508381799523,12.0,108.0,108.0,0.0
3.8779,1784015614.2512016,77.0,0.03318508381799523,12.0,108.0,108.0,0.0
4.1279,1784015614.4991226,77.0,0.049077846546200954,12.0,108.0,108.0,0.0
4.378,1784015614.7328696,77.0,0.049077846546200954,12.0,108.0,108.0,0.0
4.6281,1784015615.0258393,77.0,0.06500171057133086,13.0,107.0,107.0,0.0
4.8782,1784015615.2829673,77.0,0.06500171057133086,13.0,107.0,107.0,0.0
5.1283,1784015615.4985294,77.0,0.06500171057133086,13.0,107.0,107.0,0.0
5.3783,1784015615.7239637,77.0,0.08089447329953658,13.0,107.0,107.0,0.0
5.6284,1784015616.029066,77.0,0.09678723602774231,13.0,107.0,107.0,0.0
5.8785,1784015616.2310188,77.0,0.09678723602774231,13.0,107.0,107.0,0.0
6.1286,1784015616.4929984,77.0,0.09678723602774231,13.0,107.0,107.0,0.0
6.3787,1784015616.753294,77.0,0.11271110005287222,14.0,106.0,106.0,0.0
6.6288,1784015616.9980443,77.0,0.11271110005287222,14.0,106.0,106.0,0.0
6.8789,1784015617.2907534,77.0,0.12860386278107794,14.0,106.0,106.0,0.0
7.129,1784015617.490964,77.0,0.12860386278107794,14.0,106.0,106.0,0.0
7.3791,1784015617.73891,77.0,0.14449662550928377,14.0,106.0,106.0,0.0
7.6291,1784015617.9881902,77.0,0.14449662550928377,14.0,106.0,106.0,0.0
7.8792,1784015618.2801065,77.0,0.16042048953441357,15.0,105.0,105.0,0.0
8.1293,1784015618.4841106,77.0,0.16042048953441357,15.0,105.0,105.0,0.0
8.3794,1784015618.7399929,77.0,0.16042048953441357,15.0,105.0,105.0,0.0
8.6295,1784015619.0386186,77.0,0.1763132522626194,15.0,105.0,105.0,0.0
8.8796,1784015619.2461162,77.0,0.1763132522626194,15.0,105.0,105.0,0.0
9.1296,1784015619.5027568,77.0,0.19220601499082512,15.0,105.0,105.0,0.0
9.3797,1784015619.786044,77.0,0.19220601499082512,15.0,105.0,105.0,0.0
9.6298,1784015619.9839196,77.0,0.208160980312879,18.0,102.0,102.0,0.0
9.8799,1784015620.2466443,77.0,0.208160980312879,18.0,102.0,102.0,0.0
10.13,1784015620.4937935,77.0,0.208160980312879,18.0,102.0,102.0,0.0
10.38,1784015620.7811637,77.0,0.22411594563493298,34.0,86.0,86.0,0.0
10.6301,1784015620.996739,77.0,0.24047522781699993,50.0,70.0,70.0,0.0
10.8802,1784015621.2861145,77.0,0.256834509999067,66.0,54.0,54.0,0.0
11.1303,1784015621.4962869,77.0,0.256834509999067,66.0,54.0,54.0,0.0
11.3803,1784015621.7389145,77.0,0.27316269088420986,82.0,38.0,38.0,0.0
11.6304,1784015622.0065646,77.0,0.27316269088420986,82.0,38.0,38.0,0.0
11.8805,1784015622.249175,77.0,0.28973968214474544,90.0,30.0,30.0,0.0
12.1306,1784015622.4935417,77.0,0.30575685006064757,90.0,30.0,30.0,0.0
12.3807,1784015622.7932959,77.0,0.30575685006064757,90.0,30.0,30.0,0.0
12.6308,1784015623.0040092,77.0,0.321525207601157,90.0,30.0,30.0,0.0
12.8809,1784015623.2442188,77.0,0.321525207601157,90.0,30.0,30.0,0.0
13.1309,1784015623.5475323,77.0,0.321525207601157,90.0,30.0,30.0,0.0
13.381,1784015623.7403228,77.0,0.3372935651416664,91.0,29.0,29.0,0.0
13.6311,1784015623.9930851,77.0,0.3372935651416664,91.0,29.0,29.0,0.0
13.8812,1784015624.3184843,77.0,0.35306192268217584,91.0,29.0,29.0,0.0
14.1313,1784015624.5021183,77.0,0.35306192268217584,91.0,29.0,29.0,0.0
14.3814,1784015624.7884746,77.0,0.3687991789257612,91.0,29.0,29.0,0.0
14.6314,1784015624.9800267,77.0,0.3687991789257612,91.0,29.0,29.0,0.0
14.8815,1784015625.250489,77.0,0.3687991789257612,91.0,29.0,29.0,0.0
15.1316,1784015625.4974997,77.0,0.3845675364662706,92.0,28.0,28.0,0.0
15.3817,1784015625.7440295,77.0,0.3845675364662706,92.0,28.0,28.0,0.0
15.6318,1784015626.0435042,77.0,0.40030479270985597,92.0,28.0,28.0,0.0
15.8819,1784015626.2508068,77.0,0.40030479270985597,92.0,28.0,28.0,0.0
16.1319,1784015626.5240183,77.0,0.4160731502503654,92.0,28.0,28.0,0.0
16.382,1784015626.7942297,77.0,0.4160731502503654,92.0,28.0,28.0,0.0
16.6321,1784015627.0031302,77.0,0.4160731502503654,92.0,28.0,28.0,0.0
16.8822,1784015627.2491686,77.0,0.43184150779087493,93.0,27.0,27.0,0.0
17.1323,1784015627.5486755,77.0,0.43184150779087493,93.0,27.0,27.0,0.0
17.3823,1784015627.7582552,77.0,0.43184150779087493,93.0,27.0,27.0,0.0
17.6324,1784015628.0012279,77.0,0.4475787640344603,93.0,27.0,27.0,0.0
17.8825,1784015628.2492955,77.0,0.4475787640344603,93.0,27.0,27.0,0.0
18.1326,1784015628.4829452,77.0,0.4633471215749697,93.0,27.0,27.0,0.0
18.3827,1784015628.753621,77.0,0.4633471215749697,93.0,27.0,27.0,0.0
18.6328,1784015629.0452876,77.0,0.47920878300625136,94.0,26.0,26.0,0.0
18.8829,1784015629.245018,77.0,0.47920878300625136,94.0,26.0,26.0,0.0
19.133,1784015629.504527,77.0,0.47920878300625136,94.0,26.0,26.0,0.0
19.3831,1784015629.7600322,77.0,0.495443660000622,94.0,26.0,26.0,0.0
19.6331,1784015630.0709577,77.0,0.495443660000622,94.0,26.0,26.0,0.0
19.8832,1784015630.2514362,77.0,0.5117096382919168,94.0,26.0,26.0,0.0
20.1333,1784015630.495772,77.0,0.5117096382919168,94.0,26.0,26.0,0.0
20.3834,1784015630.7703269,77.0,0.5117096382919168,94.0,26.0,26.0,0.0
20.6335,1784015631.00167,77.0,0.5280378191770596,95.0,25.0,25.0,0.0
20.8836,1784015631.2360623,77.0,0.5280378191770596,95.0,25.0,25.0,0.0
21.1336,1784015631.5085895,77.0,0.5280378191770596,95.0,25.0,25.0,0.0
21.3837,1784015631.7541094,77.0,0.5445837091406711,95.0,25.0,25.0,0.0
21.6338,1784015631.9972148,77.0,0.5445837091406711,95.0,25.0,25.0,0.0
21.8839,1784015632.2564807,77.0,0.5606008770565732,95.0,25.0,25.0,0.0
22.1339,1784015632.5049708,77.0,0.5606008770565732,95.0,25.0,25.0,0.0
22.384,1784015632.7552984,77.0,0.5606008770565732,95.0,25.0,25.0,0.0
22.6341,1784015632.995854,77.0,0.5763692345970828,95.0,25.0,25.0,0.0
22.8842,1784015633.2493017,77.0,0.5763692345970828,95.0,25.0,25.0,0.0
23.1342,1784015633.5490298,77.0,0.5763692345970828,95.0,25.0,25.0,0.0
23.3843,1784015633.7503011,77.0,0.5921375921375922,96.0,24.0,24.0,0.0
23.6344,1784015634.0086534,77.0,0.5921375921375922,96.0,24.0,24.0,0.0
23.8845,1784015634.2447538,77.0,0.6079059496781016,96.0,24.0,24.0,0.0
24.1346,1784015634.4976652,77.0,0.6079059496781016,96.0,24.0,24.0,0.0
24.3846,1784015634.7615821,77.0,0.6236743072186111,96.0,24.0,24.0,0.0
24.6347,1784015635.0051386,77.0,0.6236743072186111,96.0,24.0,24.0,0.0
24.8848,1784015635.250143,77.0,0.6236743072186111,96.0,24.0,24.0,0.0
25.1349,1784015635.4833565,77.0,0.6236743072186111,96.0,24.0,24.0,0.0
25.3849,1784015635.7591875,77.0,0.6394426647591205,97.0,23.0,23.0,0.0
25.635,1784015636.0045967,77.0,0.6394426647591205,97.0,23.0,23.0,0.0
25.8851,1784015636.2903929,77.0,0.6551799210027058,97.0,23.0,23.0,0.0
26.1352,1784015636.5134265,77.0,0.6551799210027058,97.0,23.0,23.0,0.0
26.3853,1784015636.758588,77.0,0.6551799210027058,97.0,23.0,23.0,0.0
26.6353,1784015637.0027566,77.0,0.6709482785432153,97.0,23.0,23.0,0.0
26.8854,1784015637.2472858,77.0,0.6709482785432153,97.0,23.0,23.0,0.0
27.1355,1784015637.5081706,77.0,0.6709482785432153,97.0,23.0,23.0,0.0
27.3856,1784015637.7564723,77.0,0.6866855347868006,98.0,22.0,22.0,0.0
27.6357,1784015637.99867,77.0,0.6866855347868006,98.0,22.0,22.0,0.0
27.8858,1784015638.252227,77.0,0.702422791030386,98.0,22.0,22.0,0.0
28.1359,1784015638.5058067,77.0,0.702422791030386,98.0,22.0,22.0,0.0
28.386,1784015638.7502232,77.0,0.702422791030386,98.0,22.0,22.0,0.0
28.636,1784015639.0093327,77.0,0.7181911485708954,98.0,22.0,22.0,0.0
28.8861,1784015639.2566056,77.0,0.7181911485708954,98.0,22.0,22.0,0.0
29.1362,1784015639.5023725,77.0,0.7181911485708954,98.0,22.0,22.0,0.0
29.3863,1784015639.830728,77.0,0.734052810002177,99.0,21.0,21.0,0.0
29.6364,1784015639.9952314,77.0,0.734052810002177,99.0,21.0,21.0,0.0
29.8864,1784015640.256247,77.0,0.734052810002177,99.0,21.0,21.0,0.0
30.1365,1784015640.5437176,77.0,0.7502876869965478,99.0,21.0,21.0,0.0
30.3866,1784015640.7491124,77.0,0.7502876869965478,99.0,21.0,21.0,0.0
30.6367,1784015641.012225,77.0,0.7502876869965478,99.0,21.0,21.0,0.0
30.8867,1784015641.2539096,77.0,0.7665536652878425,99.0,21.0,21.0,0.0
31.1368,1784015641.500053,77.0,0.7665536652878425,99.0,21.0,21.0,0.0
31.3869,1784015641.7460651,77.0,0.7665536652878425,99.0,21.0,21.0,0.0
31.637,1784015642.003394,77.0,0.7829129474699095,100.0,20.0,20.0,0.0
31.887,1784015642.2370358,77.0,0.7829129474699095,100.0,20.0,20.0,0.0
32.1371,1784015642.5128171,77.0,0.7829129474699095,100.0,20.0,20.0,0.0
32.3872,1784015642.7548733,77.0,0.7994277361365969,100.0,20.0,20.0,0.0
32.6373,1784015643.0570993,77.0,0.7994277361365969,100.0,20.0,20.0,0.0
32.8873,1784015643.267693,77.0,0.8154449040524989,100.0,20.0,20.0,0.0
33.1374,1784015643.510315,77.0,0.8154449040524989,100.0,20.0,20.0,0.0
33.3875,1784015643.7552853,77.0,0.8154449040524989,100.0,20.0,20.0,0.0
33.6376,1784015643.9873338,77.0,0.8154449040524989,100.0,20.0,20.0,0.0
33.8876,1784015644.2628946,77.0,0.8312443628899325,101.0,19.0,19.0,0.0
34.1377,1784015644.5064049,77.0,0.8312443628899325,101.0,19.0,19.0,0.0
34.3878,1784015644.7523472,77.0,0.8312443628899325,101.0,19.0,19.0,0.0
34.6379,1784015645.0510116,77.0,0.8469816191335179,101.0,19.0,19.0,0.0
34.888,1784015645.2572465,77.0,0.8469816191335179,101.0,19.0,19.0,0.0
35.138,1784015645.5484595,77.0,0.8627499766740273,101.0,19.0,19.0,0.0
35.3881,1784015645.75025,77.0,0.8627499766740273,101.0,19.0,19.0,0.0
35.6382,1784015646.0134351,77.0,0.8627499766740273,101.0,19.0,19.0,0.0
35.8883,1784015646.263798,77.0,0.8627499766740273,101.0,19.0,19.0,0.0
36.1384,1784015646.5043533,77.0,0.8785494355114608,102.0,18.0,18.0,0.0
36.3885,1784015646.7371984,77.0,0.8785494355114608,102.0,18.0,18.0,0.0
36.6386,1784015647.000301,77.0,0.8785494355114608,102.0,18.0,18.0,0.0
36.8886,1784015647.2903566,77.0,0.8942866917550462,102.0,18.0,18.0,0.0
37.1387,1784015647.5134544,77.0,0.8942866917550462,102.0,18.0,18.0,0.0
37.3888,1784015647.8043938,77.0,0.9100239479986315,102.0,18.0,18.0,0.0
37.6389,1784015648.0033002,77.0,0.9100239479986315,102.0,18.0,18.0,0.0
37.889,1784015648.2617488,77.0,0.9100239479986315,102.0,18.0,18.0,0.0
38.139,1784015648.4953723,77.0,0.9100239479986315,102.0,18.0,18.0,0.0
38.3891,1784015648.758412,77.0,0.9258234068360651,108.0,12.0,12.0,0.0
38.6392,1784015649.0449371,77.0,0.9258234068360651,108.0,12.0,12.0,0.0
38.8893,1784015649.2602165,77.0,0.9258234068360651,108.0,12.0,12.0,0.0
39.1394,1784015649.505163,77.0,0.9416850682673468,108.0,12.0,12.0,0.0
39.3895,1784015649.7500703,77.0,0.9416850682673468,108.0,12.0,12.0,0.0
39.6396,1784015650.0482674,77.0,0.957391223214008,108.0,12.0,12.0,0.0
39.8896,1784015650.243843,77.0,0.957391223214008,108.0,12.0,12.0,0.0
40.1397,1784015650.4998147,77.0,0.957391223214008,108.0,12.0,12.0,0.0
40.3898,1784015650.7454545,77.0,0.957391223214008,108.0,12.0,12.0,0.0
40.6399,1784015650.995212,77.0,0.9731906820514415,108.0,12.0,12.0,0.0
40.89,1784015651.2552557,77.0,0.9731906820514415,108.0,12.0,12.0,0.0
