t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0477,1784013095.8375618,75.0,0.0,0.0,0.0,0.0,0.0
0.2979,1784013096.0995617,75.0,0.0,0.0,0.0,0.0,0.0
0.5479,1784013096.3477964,75.0,0.0,0.0,0.0,0.0,0.0
0.798,1784013096.606624,75.0,0.0,0.0,0.0,0.0,0.0
1.0481,1784013096.8535628,75.0,0.0,0.0,0.0,0.0,0.0
1.2982,1784013097.100116,75.0,0.0,0.0,0.0,0.0,0.0
1.5483,1784013097.3598804,75.0,0.0,0.0,0.0,0.0,0.0
1.7984,1784013097.6045067,75.0,0.0,0.0,0.0,0.0,0.0
2.0484,1784013097.8502402,75.0,0.0,0.0,0.0,0.0,0.0
2.2985,1784013098.1007924,75.0,0.0,0.0,0.0,0.0,0.0
2.5508,1784013098.3453724,75.0,0.0,0.0,0.0,0.0,0.0
2.8009,1784013098.8018985,75.0,0.0,0.0,0.0,0.0,0.0
3.0841,1784013098.886888,75.0,0.0,0.0,0.0,0.0,0.0
3.3342,1784013099.1502783,75.0,0.11314651820980937,3.0,135.0,135.0,0.0
3.5842,1784013099.431415,75.0,0.12907038223493916,3.0,135.0,135.0,0.0
3.8343,1784013099.62567,75.0,0.12907038223493916,3.0,135.0,135.0,0.0
4.0844,1784013099.8879843,75.0,0.12907038223493916,3.0,135.0,135.0,0.0
4.3344,1784013100.1389081,75.0,0.14499424626006907,3.0,135.0,135.0,0.0
4.5845,1784013100.3959925,75.0,0.14499424626006907,3.0,135.0,135.0,0.0
4.8346,1784013100.663622,75.0,0.14499424626006907,3.0,135.0,135.0,0.0
5.0846,1784013100.889728,75.0,0.22013497962865047,21.0,117.0,117.0,0.0
5.3347,1784013101.142328,75.0,0.22013497962865047,21.0,117.0,117.0,0.0
5.5848,1784013101.3972273,75.0,0.23649426181071753,21.0,117.0,117.0,0.0
5.8349,1784013101.6721845,75.0,0.23649426181071753,21.0,117.0,117.0,0.0
6.0849,1784013101.922081,75.0,0.25238702453892325,21.0,117.0,117.0,0.0
6.335,1784013102.139085,75.0,0.25238702453892325,21.0,117.0,117.0,0.0
6.5851,1784013102.4240024,75.0,0.25238702453892325,21.0,117.0,117.0,0.0
6.8351,1784013102.6459832,75.0,0.3168911143594688,23.0,115.0,115.0,0.0
7.0852,1784013102.888625,75.0,0.3168911143594688,23.0,115.0,115.0,0.0
7.3353,1784013103.136407,75.0,0.3168911143594688,23.0,115.0,115.0,0.0
7.5854,1784013103.4742885,75.0,0.33275277579075047,23.0,115.0,115.0,0.0
7.8354,1784013103.6432116,75.0,0.33275277579075047,23.0,115.0,115.0,0.0
8.0855,1784013103.8922524,75.0,0.3486766398158804,23.0,115.0,115.0,0.0
8.3356,1784013104.1372187,75.0,0.3486766398158804,23.0,115.0,115.0,0.0
8.5857,1784013104.3807528,75.0,0.3486766398158804,23.0,115.0,115.0,0.0
8.8358,1784013104.6854692,75.0,0.42960221441234103,42.0,96.0,96.0,0.0
9.0859,1784013104.8882244,75.0,0.42960221441234103,42.0,96.0,96.0,0.0
9.3359,1784013105.1876407,75.0,0.42960221441234103,42.0,96.0,96.0,0.0
9.586,1784013105.3939307,75.0,0.445961496594408,42.0,96.0,96.0,0.0
9.8361,1784013105.637981,75.0,0.445961496594408,42.0,96.0,96.0,0.0
10.0862,1784013105.8907435,75.0,0.445961496594408,42.0,96.0,96.0,0.0
10.3362,1784013106.144623,75.0,0.46182315802568963,42.0,96.0,96.0,0.0
10.5863,1784013106.3869262,75.0,0.46182315802568963,42.0,96.0,96.0,0.0
10.8364,1784013106.6494102,75.0,0.46182315802568963,42.0,96.0,96.0,0.0
11.0865,1784013106.8919451,75.0,0.5248343855938793,44.0,94.0,94.0,0.0
11.3366,1784013107.1414165,75.0,0.5248343855938793,44.0,94.0,94.0,0.0
11.5866,1784013107.3878806,75.0,0.5248343855938793,44.0,94.0,94.0,0.0
11.8367,1784013107.6473606,75.0,0.5406649457282369,44.0,94.0,94.0,0.0
12.0868,1784013107.8952932,75.0,0.5406649457282369,44.0,94.0,94.0,0.0
12.3369,1784013108.1443884,75.0,0.5406649457282369,44.0,94.0,94.0,0.0
12.5869,1784013108.3868365,75.0,0.5565266071595185,44.0,94.0,94.0,0.0
12.837,1784013108.6490006,75.0,0.5565266071595185,44.0,94.0,94.0,0.0
13.0871,1784013108.9035194,75.0,0.5565266071595185,44.0,94.0,94.0,0.0
13.3372,1784013109.1413295,75.0,0.6210306969800641,46.0,92.0,92.0,0.0
13.5873,1784013109.38066,75.0,0.6210306969800641,46.0,92.0,92.0,0.0
13.8373,1784013109.6336403,75.0,0.6210306969800641,46.0,92.0,92.0,0.0
14.0874,1784013109.93145,75.0,0.6368612571144217,46.0,92.0,92.0,0.0
14.3375,1784013110.1428895,75.0,0.6368612571144217,46.0,92.0,92.0,0.0
14.5876,1784013110.394344,75.0,0.6368612571144217,46.0,92.0,92.0,0.0
14.8376,1784013110.6394072,75.0,0.6526918172487792,46.0,92.0,92.0,0.0
15.0877,1784013110.878074,75.0,0.6526918172487792,46.0,92.0,92.0,0.0
15.3378,1784013111.142551,75.0,0.6526918172487792,46.0,92.0,92.0,0.0
15.5879,1784013111.3862119,75.0,0.6686156812739091,47.0,91.0,91.0,0.0
15.8379,1784013111.6493027,75.0,0.6686156812739091,47.0,91.0,91.0,0.0
16.088,1784013111.892866,75.0,0.6686156812739091,47.0,91.0,91.0,0.0
16.3381,1784013112.1797378,75.0,0.6844462414082667,47.0,91.0,91.0,0.0
16.5882,1784013112.4409695,75.0,0.6844462414082667,47.0,91.0,91.0,0.0
16.8382,1784013112.649142,75.0,0.6844462414082667,47.0,91.0,91.0,0.0
17.0883,1784013112.894483,75.0,0.7007744222934096,47.0,91.0,91.0,0.0
17.3384,1784013113.1394622,75.0,0.7007744222934096,47.0,91.0,91.0,0.0
17.5885,1784013113.4392412,75.0,0.7007744222934096,47.0,91.0,91.0,0.0
17.8386,1784013113.645396,75.0,0.7166982863185395,48.0,90.0,90.0,0.0
18.0886,1784013113.8933837,75.0,0.7166982863185395,48.0,90.0,90.0,0.0
18.3387,1784013114.1496756,75.0,0.7166982863185395,48.0,90.0,90.0,0.0
18.5889,1784013114.3855503,75.0,0.7166982863185395,48.0,90.0,90.0,0.0
18.839,1784013114.6263378,75.0,0.7325288464528971,48.0,90.0,90.0,0.0
19.089,1784013114.8856978,75.0,0.7325288464528971,48.0,90.0,90.0,0.0
19.3391,1784013115.1873546,75.0,0.7483594065872547,48.0,90.0,90.0,0.0
19.5892,1784013115.3983955,75.0,0.7483594065872547,48.0,90.0,90.0,0.0
19.8393,1784013115.6427777,75.0,0.7483594065872547,48.0,90.0,90.0,0.0
20.0894,1784013115.9273226,75.0,0.7643143719093086,49.0,89.0,89.0,0.0
20.3395,1784013116.1991537,75.0,0.7643143719093086,49.0,89.0,89.0,0.0
20.5895,1784013116.4076033,75.0,0.7643143719093086,49.0,89.0,89.0,0.0
20.8396,1784013116.7122264,75.0,0.7643143719093086,49.0,89.0,89.0,0.0
21.0897,1784013116.9117875,75.0,0.7801760333405903,49.0,89.0,89.0,0.0
21.3398,1784013117.1378305,75.0,0.7801760333405903,49.0,89.0,89.0,0.0
21.5899,1784013117.3919888,75.0,0.7801760333405903,49.0,89.0,89.0,0.0
21.84,1784013117.638227,75.0,0.7965353155226573,49.0,89.0,89.0,0.0
22.09,1784013117.8974924,75.0,0.7965353155226573,49.0,89.0,89.0,0.0
22.3401,1784013118.204836,75.0,0.7965353155226573,49.0,89.0,89.0,0.0
22.5902,1784013118.4033341,75.0,0.812396976953939,49.0,89.0,89.0,0.0
22.8403,1784013118.6461806,75.0,0.812396976953939,49.0,89.0,89.0,0.0
23.0904,1784013118.8719783,75.0,0.812396976953939,49.0,89.0,89.0,0.0
23.3404,1784013119.1504912,75.0,0.812396976953939,49.0,89.0,89.0,0.0
23.5905,1784013119.3782365,75.0,0.8282897396821447,50.0,88.0,88.0,0.0
23.8406,1784013119.6255634,75.0,0.8282897396821447,50.0,88.0,88.0,0.0
24.0907,1784013119.9274797,75.0,0.8441202998165024,50.0,88.0,88.0,0.0
24.3407,1784013120.1511514,75.0,0.8441202998165024,50.0,88.0,88.0,0.0
24.5908,1784013120.396773,75.0,0.8441202998165024,50.0,88.0,88.0,0.0
24.8409,1784013120.6538794,75.0,0.8441202998165024,50.0,88.0,88.0,0.0
25.091,1784013120.9020624,75.0,0.859981961247784,50.0,88.0,88.0,0.0
25.3411,1784013121.148162,75.0,0.859981961247784,50.0,88.0,88.0,0.0
25.5912,1784013121.3981252,75.0,0.859981961247784,50.0,88.0,88.0,0.0
25.8412,1784013121.6441696,75.0,0.859981961247784,50.0,88.0,88.0,0.0
26.0913,1784013121.9028592,75.0,0.8758747239759898,51.0,87.0,87.0,0.0
26.3414,1784013122.1403768,75.0,0.8758747239759898,51.0,87.0,87.0,0.0
26.5915,1784013122.4409215,75.0,0.8917052841103474,51.0,87.0,87.0,0.0
26.8415,1784013122.6533456,75.0,0.8917052841103474,51.0,87.0,87.0,0.0
27.0916,1784013122.8972783,75.0,0.8917052841103474,51.0,87.0,87.0,0.0
27.3417,1784013123.1758802,75.0,0.9075669455416291,51.0,87.0,87.0,0.0
27.5918,1784013123.390765,75.0,0.9075669455416291,51.0,87.0,87.0,0.0
27.8418,1784013123.716408,75.0,0.9075669455416291,51.0,87.0,87.0,0.0
28.0919,1784013123.896385,75.0,0.9075669455416291,51.0,87.0,87.0,0.0
28.342,1784013124.219991,75.0,0.9234597082698348,52.0,86.0,86.0,0.0
28.5921,1784013124.4062192,75.0,0.9234597082698348,52.0,86.0,86.0,0.0
28.8421,1784013124.6333082,75.0,0.9234597082698348,52.0,86.0,86.0,0.0
29.0922,1784013124.9293637,75.0,0.9392902684041925,52.0,86.0,86.0,0.0
29.3423,1784013125.162884,75.0,0.9392902684041925,52.0,86.0,86.0,0.0
29.5924,1784013125.3891566,75.0,0.9392902684041925,52.0,86.0,86.0,0.0
29.8424,1784013125.6980221,75.0,0.9556184492893354,52.0,86.0,86.0,0.0
30.0925,1784013125.8979928,75.0,0.9556184492893354,52.0,86.0,86.0,0.0
30.3426,1784013126.1446006,75.0,0.9556184492893354,52.0,86.0,86.0,0.0
30.5927,1784013126.3983176,75.0,0.9556184492893354,52.0,86.0,86.0,0.0
30.8428,1784013126.6777513,75.0,0.9598171243740864,52.0,86.0,86.0,0.0
31.0929,1784013126.8911443,75.0,0.9598171243740864,52.0,86.0,86.0,0.0
31.3429,1784013127.192584,75.0,0.9599726308587068,52.0,86.0,86.0,0.0
31.593,1784013127.3861704,75.0,0.9606257580941125,52.0,86.0,86.0,0.0
31.8431,1784013127.731049,75.0,0.9608434671725811,52.0,86.0,86.0,0.0
32.0931,1784013127.90127,75.0,0.9614343918141387,52.0,86.0,86.0,0.0
32.3432,1784013128.1841733,75.0,0.9621186203464684,52.0,86.0,86.0,0.0
32.5933,1784013128.3963091,75.0,0.9623052281280129,52.0,86.0,86.0,0.0
32.8434,1784013128.700086,75.0,0.9624607346126334,52.0,86.0,86.0,0.0
33.0934,1784013128.8996418,75.0,0.9630516592541909,52.0,86.0,86.0,0.0
33.3435,1784013129.179244,75.0,0.9637980903803689,52.0,86.0,86.0,0.0
33.5936,1784013129.4795094,75.0,0.9639846981619133,52.0,86.0,86.0,0.0
33.8437,1784013129.6318758,75.0,0.9640780020526856,52.0,86.0,86.0,0.0
34.0937,1784013130.0243812,75.0,0.9648244331788636,52.0,86.0,86.0,0.0
34.3438,1784013130.1986825,75.0,0.9654153578204211,52.0,86.0,86.0,0.0
34.5939,1784013130.388128,75.0,0.9655397630081174,52.0,86.0,86.0,0.0
34.844,1784013130.6915176,75.0,0.9656952694927379,52.0,86.0,86.0,0.0
35.094,1784013130.9048991,75.0,0.9662861941342954,52.0,86.0,86.0,0.0
35.3441,1784013131.2267854,75.0,0.9670948278543215,52.0,86.0,86.0,0.0
35.5942,1784013131.3959742,75.0,0.9672192330420178,52.0,86.0,86.0,0.0
35.8442,1784013131.7242708,75.0,0.9678101576835754,52.0,86.0,86.0,0.0
36.0943,1784013131.8936667,75.0,0.9679034615743477,52.0,86.0,86.0,0.0
36.3444,1784013132.1953015,75.0,0.9687120952943737,52.0,86.0,86.0,0.0
36.5945,1784013132.405571,75.0,0.9688365004820702,52.0,86.0,86.0,0.0
36.8445,1784013132.684839,75.0,0.9694274251236277,52.0,86.0,86.0,0.0
37.0946,1784013132.9319358,75.0,0.9696762354990203,52.0,86.0,86.0,0.0
37.3447,1784013133.1767387,75.0,0.970329362734426,52.0,86.0,86.0,0.0
37.5948,1784013133.4743636,75.0,0.9704848692190464,52.0,86.0,86.0,0.0
37.8448,1784013133.6609657,75.0,0.9710446925636799,52.0,86.0,86.0,0.0
38.0949,1784013133.9506078,75.0,0.9712935029390726,52.0,86.0,86.0,0.0
38.345,1784013134.1572423,75.0,0.9719466301744782,52.0,86.0,86.0,0.0
38.5951,1784013134.4542632,75.0,0.9721021366590987,52.0,86.0,86.0,0.0
38.8452,1784013134.626349,75.0,0.9727552638945044,52.0,86.0,86.0,0.0
39.0952,1784013134.9326158,75.0,0.9729107703791248,52.0,86.0,86.0,0.0
39.3453,1784013135.182803,75.0,0.9735638976145305,52.0,86.0,86.0,0.0
39.5954,1784013135.428892,75.0,0.9737194040991509,52.0,86.0,86.0,0.0
39.8455,1784013135.7305455,75.0,0.9743725313345567,52.0,86.0,86.0,0.0
40.0955,1784013135.904234,75.0,0.9745280378191771,52.0,86.0,86.0,0.0
40.3456,1784013136.2738347,75.0,0.9753055702422792,52.0,86.0,86.0,0.0
40.5957,1784013136.4003255,75.0,0.9753988741330514,52.0,86.0,86.0,0.0
40.8458,1784013136.7023587,75.0,0.9759897987746089,52.0,86.0,86.0,0.0
41.0959,1784013136.9063497,75.0,0.9766740273069388,52.0,86.0,86.0,0.0
41.346,1784013137.190045,75.0,0.9768606350884832,52.0,86.0,86.0,0.0
41.596,1784013137.4125059,75.0,0.9770161415731036,52.0,86.0,86.0,0.0
41.8461,1784013137.6865168,75.0,0.9776070662146612,52.0,86.0,86.0,0.0
42.0962,1784013137.9322736,75.0,0.978291294746991,52.0,86.0,86.0,0.0
42.3463,1784013138.2385666,75.0,0.9785401051223837,52.0,86.0,86.0,0.0
42.5964,1784013138.4094136,75.0,0.9786334090131559,52.0,86.0,86.0,0.0
42.8464,1784013138.7279227,75.0,0.9792243336547134,52.0,86.0,86.0,0.0
43.0965,1784013138.9054594,75.0,0.9799085621870433,52.0,86.0,86.0,0.0
43.3466,1784013139.2183776,75.0,0.9801573725624358,52.0,86.0,86.0,0.0
43.5967,1784013139.415002,75.0,0.9802506764532081,52.0,86.0,86.0,0.0
43.8467,1784013139.6795154,75.0,0.9808416010947657,52.0,86.0,86.0,0.0
44.0968,1784013139.9463735,75.0,0.9815880322209436,52.0,86.0,86.0,0.0
44.3469,1784013140.15564,75.0,0.9817746400024882,52.0,86.0,86.0,0.0
44.5969,1784013140.4429524,75.0,0.9579821478555656,36.0,86.0,86.0,0.0
44.847,1784013140.6423657,75.0,0.9580754517463378,36.0,86.0,86.0,0.0
45.0971,1784013140.8968773,75.0,0.9487450626691133,20.0,85.0,85.0,0.0
45.3472,1784013141.1458955,75.0,0.9487450626691133,20.0,85.0,85.0,0.0
45.5973,1784013141.405946,75.0,0.9487450626691133,20.0,85.0,85.0,0.0
45.8473,1784013141.6519299,75.0,0.9647000279911673,20.0,85.0,85.0,0.0
46.0974,1784013141.9111855,75.0,0.9647000279911673,20.0,85.0,85.0,0.0
46.3475,1784013142.1464877,75.0,0.9647000279911673,20.0,85.0,85.0,0.0
46.5975,1784013142.481164,75.0,0.9806549933132211,20.0,85.0,85.0,0.0
46.8476,1784013142.649517,75.0,0.9806549933132211,20.0,85.0,85.0,0.0
47.0977,1784013142.8961062,75.0,0.9806549933132211,20.0,85.0,85.0,0.0
47.3478,1784013143.1469119,75.0,0.9806549933132211,20.0,85.0,85.0,0.0
47.5978,1784013143.4098783,75.0,0.9806549933132211,20.0,85.0,85.0,0.0
47.8479,1784013143.6625152,75.0,0.9816502348147917,20.0,85.0,85.0,0.0
48.098,1784013143.993396,75.0,0.9818057412994122,20.0,85.0,85.0,0.0
48.3481,1784013144.160822,75.0,0.9819301464871085,20.0,85.0,85.0,0.0
48.5981,1784013144.481521,75.0,0.982147855565577,20.0,85.0,85.0,0.0
48.8482,1784013144.6336772,75.0,0.9822722607532735,20.0,85.0,85.0,0.0
49.0983,1784013144.9839268,75.0,0.9824277672378938,20.0,85.0,85.0,0.0
49.3483,1784013145.1588295,75.0,0.9825521724255901,20.0,85.0,85.0,0.0
49.5984,1784013145.5233443,75.0,0.9828320840979069,20.0,85.0,85.0,0.0
49.8485,1784013145.64272,75.0,0.982894286691755,20.0,85.0,85.0,0.0
50.0986,1784013145.9294496,75.0,0.9830497931763754,20.0,85.0,85.0,0.0
50.3487,1784013146.1993504,75.0,0.9831741983640718,20.0,85.0,85.0,0.0
50.5987,1784013146.4039578,75.0,0.9833297048486922,20.0,85.0,85.0,0.0
50.8488,1784013146.695522,75.0,0.9835785152240848,20.0,85.0,85.0,0.0
51.0989,1784013146.9113903,75.0,0.9836718191148571,20.0,85.0,85.0,0.0
51.349,1784013147.199103,75.0,0.9837962243025534,20.0,85.0,85.0,0.0
51.5991,1784013147.4060771,75.0,0.9840139333810219,20.0,85.0,85.0,0.0
51.8492,1784013147.6888475,75.0,0.9842005411625665,20.0,85.0,85.0,0.0
52.0993,1784013147.9404914,75.0,0.9842938450533387,20.0,85.0,85.0,0.0
52.3494,1784013148.193985,75.0,0.984418250241035,20.0,85.0,85.0,0.0
52.5994,1784013148.4413185,75.0,0.9846359593195037,20.0,85.0,85.0,0.0
52.8495,1784013148.6925783,75.0,0.9848225671010481,20.0,85.0,85.0,0.0
53.0996,1784013148.90744,75.0,0.9849158709918203,20.0,85.0,85.0,0.0
53.3496,1784013149.1887624,75.0,0.9850402761795167,20.0,85.0,85.0,0.0
53.5997,1784013149.436948,75.0,0.9852579852579852,20.0,85.0,85.0,0.0
53.8498,1784013149.6847215,75.0,0.9854445930395297,20.0,85.0,85.0,0.0
54.0999,1784013149.9858866,75.0,0.985537896930302,20.0,85.0,85.0,0.0
54.3499,1784013150.1632545,75.0,0.9856623021179983,20.0,85.0,85.0,0.0
54.6,1784013150.4863641,75.0,0.9859422137903151,20.0,85.0,85.0,0.0
54.8501,1784013150.6539571,75.0,0.9860666189780114,20.0,85.0,85.0,0.0
55.1001,1784013150.9711056,75.0,0.9861599228687836,20.0,85.0,85.0,0.0
55.3502,1784013151.166414,75.0,0.9862843280564799,20.0,85.0,85.0,0.0
55.6003,1784013151.481387,75.0,0.9865642397287967,20.0,85.0,85.0,0.0
55.8504,1784013151.6567485,75.0,0.986688644916493,20.0,85.0,85.0,0.0
56.1004,1784013151.9773939,75.0,0.9867819488072652,20.0,85.0,85.0,0.0
56.3505,1784013152.1637423,75.0,0.9869063539949616,20.0,85.0,85.0,0.0
56.6006,1784013152.4463289,75.0,0.9871862656672783,20.0,85.0,85.0,0.0
56.8507,1784013152.6918743,75.0,0.9873106708549747,20.0,85.0,85.0,0.0
57.1007,1784013152.903887,75.0,0.9874039747457469,20.0,85.0,85.0,0.0
57.3508,1784013153.2069163,75.0,0.9876527851211395,20.0,85.0,85.0,0.0
57.6009,1784013153.441065,75.0,0.98780829160576,20.0,85.0,85.0,0.0
57.851,1784013153.6501465,75.0,0.9879326967934563,20.0,85.0,85.0,0.0
58.1011,1784013153.958157,75.0,0.9880260006842285,20.0,85.0,85.0,0.0
58.3511,1784013154.165175,75.0,0.9882748110596212,20.0,85.0,85.0,0.0
58.6012,1784013154.4487166,75.0,0.9884303175442416,20.0,85.0,85.0,0.0
58.8513,1784013154.675836,75.0,0.9885547227319379,20.0,85.0,85.0,0.0
59.1014,1784013154.8933554,75.0,0.9886480266227101,20.0,85.0,85.0,0.0
59.3514,1784013155.194387,75.0,0.9888968369981028,20.0,85.0,85.0,0.0
59.6015,1784013155.4054866,75.0,0.9890523434827232,20.0,85.0,85.0,0.0
59.8516,1784013155.7017965,75.0,0.9891767486704196,20.0,85.0,85.0,0.0
60.1017,1784013155.9104817,75.0,0.9892700525611918,20.0,85.0,85.0,0.0
60.3518,1784013156.2024262,75.0,0.9895188629365844,20.0,85.0,85.0,0.0
