t,wall,preemptions_total,kv_usage,running,waiting,waiting_capacity,waiting_deferred
0.0478,1784015538.635903,76.0,0.0,0.0,0.0,0.0,0.0
0.2979,1784015538.8227983,76.0,0.0,0.0,0.0,0.0,0.0
0.5479,1784015539.0794525,76.0,0.0,0.0,0.0,0.0,0.0
0.798,1784015539.3216403,76.0,0.0,0.0,0.0,0.0,0.0
1.0481,1784015539.5645401,76.0,0.0,0.0,0.0,0.0,0.0
1.2981,1784015539.832616,76.0,0.0,0.0,0.0,0.0,0.0
1.5482,1784015540.0900464,76.0,0.0,0.0,0.0,0.0,0.0
1.7983,1784015540.3218904,76.0,0.0,0.0,0.0,0.0,0.0
2.0484,1784015540.575497,76.0,0.0,0.0,0.0,0.0,0.0
2.2984,1784015540.8432195,76.0,0.0,0.0,0.0,0.0,0.0
2.5501,1784015541.095818,76.0,0.0,0.0,0.0,0.0,0.0
2.8002,1784015541.714062,76.0,0.0,0.0,0.0,0.0,0.0
3.2655,1784015541.7830045,76.0,0.0,0.0,0.0,0.0,0.0
3.5156,1784015542.0535982,76.0,0.017914347028271105,18.0,102.0,102.0,0.0
3.7657,1784015542.278285,76.0,0.03430473050726213,34.0,86.0,86.0,0.0
4.0158,1784015542.5556016,76.0,0.050664012689329185,50.0,70.0,70.0,0.0
4.2659,1784015542.8429456,76.0,0.06699219357447206,62.0,58.0,58.0,0.0
4.5159,1784015543.0491025,76.0,0.06699219357447206,62.0,58.0,58.0,0.0
4.766,1784015543.3088067,76.0,0.08316486797499456,62.0,58.0,58.0,0.0
5.0161,1784015543.5509827,76.0,0.08316486797499456,62.0,58.0,58.0,0.0
5.2661,1784015543.8028643,76.0,0.09899542810935213,62.0,58.0,58.0,0.0
5.5162,1784015544.0840385,76.0,0.09899542810935213,62.0,58.0,58.0,0.0
5.7663,1784015544.292601,76.0,0.11479488694678563,63.0,57.0,57.0,0.0
6.0163,1784015544.561339,76.0,0.11479488694678563,63.0,57.0,57.0,0.0
6.2664,1784015544.8382082,76.0,0.13059434578421925,63.0,57.0,57.0,0.0
6.5165,1784015545.0501325,76.0,0.13059434578421925,63.0,57.0,57.0,0.0
6.7666,1784015545.297962,76.0,0.14642490591857682,63.0,57.0,57.0,0.0
7.0166,1784015545.5484784,76.0,0.14642490591857682,63.0,57.0,57.0,0.0
7.2667,1784015545.809103,76.0,0.16222436475601032,64.0,56.0,56.0,0.0
7.5168,1784015546.0702634,76.0,0.16222436475601032,64.0,56.0,56.0,0.0
7.7669,1784015546.2872062,76.0,0.16222436475601032,64.0,56.0,56.0,0.0
8.017,1784015546.5215404,76.0,0.17802382359344382,64.0,56.0,56.0,0.0
8.267,1784015546.818724,76.0,0.17802382359344382,64.0,56.0,56.0,0.0
8.5171,1784015547.0703692,76.0,0.19382328243087732,64.0,56.0,56.0,0.0
8.7672,1784015547.2823853,76.0,0.19382328243087732,64.0,56.0,56.0,0.0
9.0173,1784015547.5834115,76.0,0.4526171741361614,70.0,50.0,50.0,0.0
9.2673,1784015547.7901094,76.0,0.4526171741361614,70.0,50.0,50.0,0.0
9.5174,1784015548.0575347,76.0,0.4526171741361614,70.0,50.0,50.0,0.0
9.7675,1784015548.325501,76.0,0.46841663297359504,70.0,50.0,50.0,0.0
10.0176,1784015548.5900364,76.0,0.46841663297359504,70.0,50.0,50.0,0.0
10.2676,1784015548.829786,76.0,0.48421609181102854,70.0,50.0,50.0,0.0
10.5177,1784015549.0614836,76.0,0.48421609181102854,70.0,50.0,50.0,0.0
10.7678,1784015549.3405256,76.0,0.500015550648462,70.0,50.0,50.0,0.0
11.0179,1784015549.5589862,76.0,0.500015550648462,70.0,50.0,50.0,0.0
11.2679,1784015549.8510027,76.0,0.500015550648462,70.0,50.0,50.0,0.0
11.518,1784015550.0377207,76.0,0.5158772120797437,71.0,49.0,49.0,0.0
11.7681,1784015550.3165672,76.0,0.5158772120797437,71.0,49.0,49.0,0.0
12.0182,1784015550.6341276,76.0,0.5321431903710385,71.0,49.0,49.0,0.0
12.2682,1784015550.8022413,76.0,0.5321431903710385,71.0,49.0,49.0,0.0
12.5183,1784015551.0276642,76.0,0.5484713712561814,71.0,49.0,49.0,0.0
12.7684,1784015551.3480642,76.0,0.5484713712561814,71.0,49.0,49.0,0.0
13.0185,1784015551.582622,76.0,0.5484713712561814,71.0,49.0,49.0,0.0
13.2685,1784015551.7990375,76.0,0.5647684508444002,72.0,48.0,48.0,0.0
13.5186,1784015552.0744011,76.0,0.5647684508444002,72.0,48.0,48.0,0.0
13.7687,1784015552.3086388,76.0,0.5809411252449227,72.0,48.0,48.0,0.0
14.0188,1784015552.5498147,76.0,0.5809411252449227,72.0,48.0,48.0,0.0
14.2689,1784015552.809959,76.0,0.5968960905669767,72.0,48.0,48.0,0.0
14.519,1784015553.053127,76.0,0.5968960905669767,72.0,48.0,48.0,0.0
14.7691,1784015553.273769,76.0,0.5968960905669767,72.0,48.0,48.0,0.0
15.0192,1784015553.5619497,76.0,0.6503903212763973,74.0,46.0,46.0,0.0
15.2692,1784015553.805866,76.0,0.6503903212763973,74.0,46.0,46.0,0.0
15.5193,1784015554.0519593,76.0,0.6503903212763973,74.0,46.0,46.0,0.0
15.7694,1784015554.3101408,76.0,0.6661586788169067,74.0,46.0,46.0,0.0
16.0195,1784015554.5671809,76.0,0.6661586788169067,74.0,46.0,46.0,0.0
16.2696,1784015554.802254,76.0,0.6819581376543402,74.0,46.0,46.0,0.0
16.5196,1784015555.12023,76.0,0.6819581376543402,74.0,46.0,46.0,0.0
16.7697,1784015555.3179529,76.0,0.6977575964917737,75.0,45.0,45.0,0.0
17.0198,1784015555.5692632,76.0,0.6977575964917737,75.0,45.0,45.0,0.0
17.2699,1784015555.7898908,76.0,0.6977575964917737,75.0,45.0,45.0,0.0
17.52,1784015556.0660367,76.0,0.7135570553292072,75.0,45.0,45.0,0.0
17.77,1784015556.3119924,76.0,0.7135570553292072,75.0,45.0,45.0,0.0
18.0201,1784015556.5844758,76.0,0.7293254128697166,75.0,45.0,45.0,0.0
18.2702,1784015556.822636,76.0,0.7293254128697166,75.0,45.0,45.0,0.0
18.5203,1784015557.068589,76.0,0.7293254128697166,75.0,45.0,45.0,0.0
18.7704,1784015557.3004544,76.0,0.7451559730040742,75.0,45.0,45.0,0.0
19.0204,1784015557.6421432,76.0,0.7451559730040742,75.0,45.0,45.0,0.0
19.2705,1784015557.8167002,76.0,0.7609243305445837,91.0,29.0,29.0,0.0
19.5206,1784015558.1128738,76.0,0.7609243305445837,91.0,29.0,29.0,0.0
19.7707,1784015558.3365796,76.0,0.7771592075389544,107.0,13.0,13.0,0.0
20.0207,1784015558.6135774,76.0,0.7771592075389544,107.0,13.0,13.0,0.0
20.2708,1784015558.8309493,76.0,0.8420676142195129,116.0,4.0,4.0,0.0
20.5209,1784015559.062819,76.0,0.8420676142195129,116.0,4.0,4.0,0.0
20.771,1784015559.387086,76.0,0.858053680838491,116.0,4.0,4.0,0.0
21.0211,1784015559.5553877,76.0,0.858053680838491,116.0,4.0,4.0,0.0
21.2711,1784015559.8734882,76.0,0.8742263552390135,116.0,4.0,4.0,0.0
21.5212,1784015560.0558045,76.0,0.8742263552390135,116.0,4.0,4.0,0.0
21.7713,1784015560.3080664,76.0,0.8742263552390135,116.0,4.0,4.0,0.0
22.0214,1784015560.5552545,76.0,0.8905234348272323,117.0,3.0,3.0,0.0
22.2714,1784015560.8019855,76.0,0.8905234348272323,117.0,3.0,3.0,0.0
