rid,cls,input_len,output_len,arrival_t,send_t,ttft,e2e,tpot,output_tokens,ok,error
long-0000,long,25000,512,0.08228034352647323,0.0929772388190031,17.98257672507316,59.249098094180226,0.08075640189649133,512,1,
long-0001,long,25000,512,0.003625833802575448,0.056862058117985725,3.6781988269649446,58.26537063578144,0.10682421097615752,512,1,
long-0002,long,25000,512,0.010744768320885906,0.06103254808112979,7.085748139768839,58.6276972386986,0.1008648710350876,512,1,
long-0003,long,25000,512,0.11204276356147891,0.13928299490362406,44.15712027205154,63.85356916394085,0.03854490976886361,512,1,
long-0004,long,25000,512,0.059424929852458154,0.062277229968458414,5.338315787259489,58.46965498989448,0.10397522348852249,512,1,
long-0005,long,25000,512,0.09178114394300588,0.09831413719803095,17.086477187927812,59.19202351104468,0.08239832939944593,512,1,
long-0006,long,25000,512,0.13099588916558838,0.14799670409411192,40.696943175047636,63.45877152401954,0.04454369539916224,512,1,
long-0007,long,25000,512,0.018210714015082452,0.06344750290736556,7.083666495978832,58.62536677811295,0.10086438411376539,512,1,
long-0008,long,25000,512,0.10175279481680718,0.1095233098603785,21.81841210415587,59.39105732133612,0.0735276814426228,512,1,
long-0009,long,25000,512,0.010960050870545284,0.06458760192617774,7.087469656020403,58.622369272168726,0.10085107556976189,512,1,
long-0010,long,25000,512,0.1004923159864093,0.10567463422194123,19.910686801653355,59.30502575356513,0.07709263982761601,512,1,
long-0011,long,25000,512,0.061889875269345064,0.06580338208004832,7.079079651739448,58.615868081804365,0.10085477187879631,512,1,
long-0012,long,25000,512,0.07896004023095454,0.09119553584605455,13.000581133179367,58.97868528496474,0.08997672045359173,512,1,
long-0013,long,25000,512,0.006331783272919251,0.06701448513194919,7.080269705038518,58.62187890289351,0.10086420586664382,512,1,
long-0014,long,25000,512,0.0362091104194749,0.06823949795216322,7.079200150910765,58.62072640703991,0.10086404355406878,512,1,
long-0015,long,25000,512,0.028616994093012153,0.06944675603881478,13.016088551841676,59.00052823405713,0.08998911875188934,512,1,
long-0016,long,25000,512,0.03686517995841645,0.07051636092364788,11.00817010505125,58.92527617327869,0.0937712447519128,512,1,
long-0017,long,25000,512,0.062113145302344186,0.0715814190916717,9.243279860820621,58.76516541372985,0.09691171341078127,512,1,
long-0018,long,25000,512,0.12514588764490234,0.14286513905972242,23.661619164980948,62.16103495191783,0.07534132247932854,512,1,
long-0019,long,25000,512,0.022479068867789376,0.07271724101155996,14.858005440793931,59.09705907385796,0.08657349047566347,512,1,
short-0000,short,512,256,0.030117118025746514,0.07391516491770744,0.9826025790534914,37.169755603186786,0.141910404016209,256,1,
short-0001,short,512,256,0.08133692199739184,0.0927816522307694,17.0941865388304,42.071599061600864,0.0979506373441979,256,1,
short-0002,short,512,256,0.08101919052468089,0.09262548200786114,1.6399164539761841,37.29258030094206,0.13981436802731717,256,1,
short-0003,short,512,256,0.06482982672973808,0.07406162982806563,0.9818049850873649,37.20138633623719,0.14203757392607774,256,1,
short-0004,short,512,256,0.04150153409827253,0.0741901290602982,0.9824264100752771,37.17498160386458,0.14193158899525218,256,1,
